date,META_A,META_B,META_C,META_D,META_MEANBCD,META_BEST
2023-05-08 17:00:00,1.1491523155057362,1.0679384639542988,1.1757914302838912,1.1990670987091925,1.1471718212832256,1.0738522430351554
2023-05-08 18:00:00,1.1483507419959877,1.0685007989929767,1.1764105565179792,1.1982307079107166,1.1473077947719277,1.0744176920408832
2023-05-10 10:00:00,1.1482366362370926,1.0686076126181427,1.176302889347828,1.1981116458338985,1.1472730233970778,1.0743614971515427
2023-05-10 11:00:00,1.1484756140001595,1.0688241718177052,1.1765307265318752,1.1983426278987082,1.147498322248932,1.0745457200240505
2023-05-10 12:00:00,1.148456200934031,1.0688027051129343,1.1765036485618579,1.1983367333453092,1.1474799552257862,1.074499299754293
2023-05-10 13:00:00,1.1491310701654793,1.069218471880053,1.1771476538559527,1.1988116455886813,1.1479897044462226,1.0749608294385165
2023-05-10 14:00:00,1.1493315464453813,1.0692932025989876,1.1773444257423646,1.199019946046405,1.1481469057669769,1.0751081730547478
2023-05-10 15:00:00,1.148757601145287,1.0690026449198702,1.176818448966979,1.1986571675152038,1.147756137907319,1.0747615136997895
2023-05-10 16:00:00,1.1489382120814144,1.0689874804885269,1.1769719311289601,1.1987639550596498,1.1478346922503242,1.0747559063950136
2023-05-10 17:00:00,1.1487168918883393,1.0687158483592727,1.1766851083772567,1.1985822561739898,1.147586235928999,1.0744956465603996
2023-05-10 18:00:00,1.1520868605606887,1.070497345500008,1.1799436237714893,1.2013492951800446,1.150166307259721,1.076282564634128
2023-05-11 10:00:00,1.1522196223066126,1.0704500735966394,1.1797416491196244,1.201108066832718,1.1500067677664154,1.0762350372622886
2023-05-11 11:00:00,1.1525658454383434,1.0706990329977757,1.1802187583867862,1.2015485681527343,1.1503915365422097,1.0765216393913042
2023-05-11 12:00:00,1.1506556281177711,1.0699178237959428,1.178453171720214,1.1999982762382169,1.1490433340907187,1.0757404035214857
2023-05-11 13:00:00,1.1501435220619147,1.069570315430819,1.1779226050672034,1.1995444037137206,1.1486016227950233,1.0753910039876047
2023-05-11 14:00:00,1.151263608838211,1.0699050465838387,1.1790216025848745,1.2003837179944579,1.149346548039663,1.0757275567747553
2023-05-11 15:00:00,1.1515896753609554,1.0701082647679574,1.1794050790143442,1.200604701928914,1.1496144547854767,1.075931880888743
2023-05-11 16:00:00,1.1517168336671066,1.0701605465858337,1.1795960731447475,1.200714615641487,1.1497303153346525,1.07598444722852
2023-05-11 17:00:00,1.1514149339076707,1.0700210672109944,1.179354193847489,1.2005968421358064,1.1495641893360473,1.0758442087955904
2023-05-11 18:00:00,1.1490416311244065,1.069649573520335,1.1774008832608958,1.1986310499576749,1.1481690844720671,1.0754706934060836
2023-05-12 10:00:00,1.1482752644030423,1.0695950713090656,1.176680986654884,1.1981247312803227,1.1477539080319965,1.0754158945893522
2023-05-12 11:00:00,1.1481952211739128,1.069638198640688,1.1765960789699392,1.1979954838098623,1.1477004562698088,1.0754396842650016
