date,META_A,META_D,META_BEST
2024-01-04 10:00:00,1.1843208110662984,1.236363135515258,1.0978976993870353
2024-01-04 11:00:00,1.1839177231821862,1.2360122651119403,1.0977534128102857
2024-01-04 12:00:00,1.1840337417798212,1.2360967186793959,1.0977793728489096
2024-01-04 13:00:00,1.184315636649146,1.2363801948000517,1.0978214713963532
2024-01-04 14:00:00,1.184068404722308,1.2361312457689888,1.0977321926796353
2024-01-04 15:00:00,1.183877955445368,1.2359274308737251,1.0976917783775122
2024-01-04 16:00:00,1.183830385952387,1.2359019113956649,1.0976248525402519
2024-01-04 17:00:00,1.1838855640545527,1.2359278933253472,1.0975009462978906
2024-01-04 18:00:00,1.1840655843006163,1.2360718574779355,1.0976111839196565
2024-01-05 10:00:00,1.1836942975518563,1.2357473710437379,1.0974177351137198
2024-01-05 11:00:00,1.1836703984158434,1.2357599331426747,1.0973574679442266
2024-01-05 12:00:00,1.1836207018981197,1.235748191484863,1.0973651429914584
2024-01-05 13:00:00,1.183635513402668,1.2357685013698454,1.0973571932265063
2024-01-05 14:00:00,1.1837705790954867,1.2359095160039208,1.0973421354417185
2024-01-05 15:00:00,1.1840065039916208,1.2361558321646224,1.0973494567578308
2024-01-05 16:00:00,1.1838828479774508,1.2360267297461955,1.0973596685627753
2024-01-05 17:00:00,1.183900671333727,1.2360453381286118,1.0973601034184401
2024-01-05 18:00:00,1.1849104560815338,1.2370995986424045,1.097331240480865
2024-01-08 10:00:00,1.1847831218865572,1.2369666560384376,1.0973167119228227
2024-01-08 11:00:00,1.184851353198081,1.2370361217816872,1.0973661370039691
2024-01-08 12:00:00,1.184877609504068,1.237080303254445,1.0973483951755718
2024-01-08 13:00:00,1.1849272508808342,1.237196785280411,1.0973183291205422
2024-01-08 14:00:00,1.184755034135038,1.2370218234582067,1.0972447540341548
2024-01-08 15:00:00,1.1846283316694368,1.2368895313720634,1.0972006374800776
2024-01-08 16:00:00,1.1842399449993373,1.2364840105909645,1.0971846492229844
2024-01-08 17:00:00,1.1843471776941532,1.2365959739756758,1.0971768520049778
2024-01-08 18:00:00,1.1842807489381935,1.236648291562932,1.09717763196864
2024-01-09 10:00:00,1.1842620895500404,1.2366347205603323,1.0971643647246079
2024-01-09 11:00:00,1.1842111982088246,1.2365858042615736,1.0971411841155794
2024-01-09 12:00:00,1.183973771874424,1.2363734296210005,1.0970883116987253
2024-01-09 13:00:00,1.1840536251015439,1.2364616654714278,1.0970984314779393
2024-01-09 14:00:00,1.1840317405402088,1.2364388122656413,1.0970785110745076
2024-01-09 15:00:00,1.184345702575466,1.2367666707450033,1.0972792428843388
2024-01-09 16:00:00,1.1844168339139134,1.2368409504662417,1.097453860030301
2024-01-09 17:00:00,1.184429521108352,1.236841763871055,1.0974717057060004
2024-01-09 18:00:00,1.184395164756043,1.2369819079861393,1.0974868857840003
2024-01-10 10:00:00,1.1842751541742165,1.2369033678815282,1.097549881638841
2024-01-10 11:00:00,1.1842168056340028,1.2368472769816257,1.09749819306518
2024-01-10 12:00:00,1.1841424341483162,1.2367696001836619,1.0974167191032413
2024-01-10 13:00:00,1.1843153185954247,1.236950168181533,1.0975233019364385
2024-01-10 14:00:00,1.1843759748138882,1.2370135201609016,1.0975098075646403
2024-01-10 15:00:00,1.184086561629605,1.2367112445073216,1.0973690902370645
2024-01-10 16:00:00,1.1842164537197641,1.2368469094271661,1.0974059175133921
2024-01-10 17:00:00,1.1839983647024583,1.236619127820022,1.097186842800434
2024-01-10 18:00:00,1.1831841438850712,1.2357687203641778,1.096655307945256
2024-01-11 10:00:00,1.1831689371848597,1.2357528378284302,1.0966170433837419
2024-01-11 11:00:00,1.18320925459437,1.2357949470755971,1.096648497693402
2024-01-11 12:00:00,1.1832066872622893,1.2357922656428748,1.0966121174546364
2024-01-11 13:00:00,1.1833195534641878,1.2359101479882506,1.0966437480485434
2024-01-11 14:00:00,1.1832551250788417,1.235842856194555,1.0965972594923241
