date,META_A,META_D,META_BEST
2025-03-05,1.353044101082598,1.3884580580038075,1.3100839216964608
2025-03-06,1.3519675844411143,1.3880083682916815,1.3096226701749811
2025-03-07,1.3509743466100703,1.3875910955543787,1.3093965783295403
2025-03-10,1.350506895711503,1.3874530226222237,1.3091658901240923
2025-03-11,1.3491058313985267,1.387152681074491,1.3090883993115598
2025-03-12,1.3492485318774554,1.3875043645337701,1.3091969699697188
2025-03-13,1.3502192220133025,1.388327095721018,1.3095211647468081
2025-03-14,1.350599437789372,1.3886577884296938,1.3098444464935182
2025-03-15,1.3516991468301285,1.3894869071198566,1.309849464096661
2025-03-16,1.3526260828687973,1.390304334230087,1.3100123705881772
2025-03-17,1.351549730928575,1.389590787109891,1.3102711827968747
2025-03-18,1.3518224883723178,1.390507438437968,1.3104068232258395
2025-03-19,1.3515236403121553,1.3902903799541793,1.3105370749661718
2025-03-20,1.3512672619751878,1.389920843769853,1.310438244795668
2025-03-21,1.3505378675137967,1.3896968020202454,1.3111490276559141
2025-03-24,1.3506036127564325,1.38963656670232,1.3109612015728378
2025-03-25,1.3505408588133354,1.3898139901858404,1.3113075905533746
2025-03-26,1.3509761246267222,1.391370751493909,1.312816413335517
2025-03-27,1.3521987500725912,1.3935331526662946,1.3136215229702484
2025-03-28,1.3529613041306723,1.3950185549019132,1.314480900738683
2025-03-29,1.3538119225751866,1.395937644276563,1.3157365075863257
2025-03-30,1.35110871786415,1.3925998860667925,1.3146544011216468
2025-03-31,1.352067761589341,1.393446896173143,1.3150463659757796
2025-04-01,1.3499376892498243,1.3921017639060085,1.3144164171233423
2025-04-02,1.3533198380916627,1.395236102318411,1.3160455994171611
2025-04-03,1.3615366459311664,1.402589265776124,1.3198523756288087
2025-04-04,1.3619397010905254,1.4026590612306553,1.3196112204841606
2025-04-05,1.3592904438333258,1.401176598157167,1.318621725664692
2025-04-06,1.3638861356600303,1.4037553742580395,1.3196693953175709
2025-04-07,1.3673172961029487,1.4049229545341095,1.320414011916773
2025-04-08,1.3612461200375687,1.4013377102971145,1.3202403053692449
2025-04-09,1.3616234794822009,1.4014552120519648,1.3209701754999212
2025-04-10,1.3581232045971527,1.3995058694661568,1.3200730793998976
2025-04-11,1.3562250615146583,1.3985872222880968,1.3199202814586328
2025-04-12,1.3557978760162603,1.3983740933638056,1.3199596619272498
2025-04-13,1.3610505304783111,1.4006010567521594,1.3201343790349398
2025-04-14,1.361032115998379,1.4006494602888564,1.3201503821698124
2025-04-15,1.3595448450846277,1.4001308685903173,1.320052671239276
2025-04-16,1.3570699852300279,1.3980673736982618,1.3196536514121586
2025-04-17,1.3594480058404539,1.399422215295943,1.3198237841365883
2025-04-18,1.358389795119364,1.3988096548531317,1.3202591155899148
2025-04-21,1.3553724356964028,1.3982749386061428,1.3204791167087668
2025-04-22,1.356115161320893,1.3981680463817747,1.320141840580071
2025-04-23,1.355953685630728,1.398477290174617,1.3202995777278925
2025-04-24,1.356569842949776,1.3981467554054932,1.3207410381429059
2025-04-25,1.3559414630408941,1.398053532325698,1.3209126490181504
2025-04-26,1.3556257901640114,1.3980098210854972,1.3208436203246339
2025-04-27,1.3595830661197001,1.4009986565722086,1.3238625810350177
2025-04-28,1.3646197150322847,1.405385515759735,1.3261963580265657
2025-04-29,1.3644442579821345,1.4052859716147392,1.3260747980882734
2025-04-30,1.367296136032054,1.4064988459688934,1.3260715291838887
2025-05-02,1.367127536488152,1.406321269836016,1.3260512816317223
2025-05-03,1.367417010732407,1.4060714211447212,1.3266947476261188
2025-05-04,1.3667823298914767,1.4059100723813927,1.3255350124698932
2025-05-05,1.367824390333455,1.407445838234935,1.327345508501752
2025-05-06,1.3681410262582676,1.4079026169165958,1.3289089048411327
2025-05-07,1.3681515082305007,1.4078088471515673,1.3293081099881434
2025-05-08,1.368131922470998,1.4077883958296324,1.3292288468643016
2025-05-10,1.368535033018683,1.4084360394958777,1.3303440720822022
2025-05-11,1.3676203565289529,1.4081976945597006,1.3308460405072757
2025-05-12,1.3678706856249316,1.4083242839392187,1.330464132316135
2025-05-13,1.3684774186144573,1.4086971565710487,1.3300150333656457
2025-05-14,1.3685606639008183,1.4088217911900838,1.3302789233435328
2025-05-15,1.3691641862730275,1.4092627180189004,1.3303252384388635
2025-05-16,1.3682826284346103,1.408484244747542,1.3305296855604116
2025-05-17,1.3676281255977238,1.4079326273587962,1.330407703381504
2025-05-18,1.369809409059553,1.410010071289758,1.3307955420091442
2025-05-19,1.370241208304884,1.4103857719291601,1.3305205577692467
2025-05-20,1.3707955047266616,1.4106977662695042,1.3301452772715523
2025-05-21,1.3729704622279721,1.4126307829053497,1.3310027911558988
2025-05-22,1.373392868032097,1.4130609850684959,1.3307268681442401
2025-05-23,1.3759630765124722,1.415997528195674,1.3311286592042217
2025-05-26,1.3745963970048776,1.4146297291409888,1.3307675110792014
2025-05-27,1.3722971683688652,1.4118310426049374,1.3301550846948957
2025-05-28,1.3732097399315781,1.4134390034165885,1.3294832623534174
2025-05-29,1.3721490007022579,1.4117861593019394,1.3298282347152104
2025-05-30,1.3707029839434446,1.4102712530981225,1.3297788619737396
2025-05-31,1.3725777887512012,1.4129280750023565,1.3294818957582837
2025-06-01,1.3698911744237876,1.409977149645167,1.3299172231350098
2025-06-02,1.3695666703046923,1.409636238181807,1.3321640111078143
2025-06-03,1.369356082779499,1.4094194894734324,1.3323614244926205
2025-06-04,1.3698470126424953,1.4099822831116335,1.333183495932737
2025-06-05,1.369498995353906,1.4099489876241198,1.3317382229431156
2025-06-06,1.3682108267416835,1.408629682736377,1.3303473537151977
2025-06-07,1.368313060393626,1.4087349365129778,1.3301873627513585
2025-06-08,1.3688663638043739,1.4093045852781427,1.3299557577003351
2025-06-09,1.3693049828089958,1.4097561616998804,1.3299326901392692
2025-06-10,1.3689122508359293,1.4093518278766066,1.3301232389835456
2025-06-11,1.3673631423577828,1.4077569565735544,1.328514005161774
2025-06-13,1.3665722281473238,1.4069426776542715,1.3277047609134864
2025-06-14,1.3667931018574526,1.407162457411368,1.3280073474318412
2025-06-15,1.3685807100534753,1.4087765977391546,1.3290199433996948
2025-06-16,1.3669266599107779,1.4071557689112706,1.3280685431046562
2025-06-17,1.367078639373249,1.4074908717452081,1.3282080293625216
2025-06-18,1.3672117815744291,1.4077740402800476,1.3283101086604017
2025-06-19,1.368235159162832,1.4087558951827992,1.32858226963468
2025-06-20,1.3696279536065388,1.410186315948177,1.3296094822939164
2025-06-23,1.369358614121026,1.4102704450369687,1.3299807603600902
2025-06-24,1.3689478010325051,1.4098542713251403,1.3312191092273795
2025-06-25,1.368461835971037,1.4093537848076054,1.330674361708251
2025-06-26,1.3670725947129014,1.4079230306764352,1.3302982475131222
2025-06-27,1.36712820454552,1.4080183801932127,1.3303768574449957
2025-06-28,1.3674396033786,1.4083459948730135,1.3304756788813994
2025-06-29,1.3664102419011865,1.407285840471744,1.3302629381682445
