time,open,high,low,close,Volume
2013-07-26T11:00:00+04:00,32788,33322,32765,33322,19
2013-07-26T15:00:00+04:00,33322,33322,33322,33322,1
2013-07-29T07:00:00+04:00,32978,32978,32978,32978,1
2013-07-29T11:00:00+04:00,32902,32902,32816,32816,17
2013-07-29T15:00:00+04:00,32916,32994,32916,32994,3
2013-07-30T11:00:00+04:00,33034,33034,33034,33034,22
2013-07-30T15:00:00+04:00,33034,33034,33034,33034,1
2013-07-30T19:00:00+04:00,32985,33025,32985,33025,539
2013-07-31T15:00:00+04:00,33150,33154,33121,33121,7
2013-07-31T19:00:00+04:00,33079,33079,33079,33079,70
2013-07-31T23:00:00+04:00,33010,33010,33010,33010,10
2013-08-01T07:00:00+04:00,33099,33099,33099,33099,1
2013-08-01T15:00:00+04:00,33111,33165,33101,33165,5
2013-08-02T11:00:00+04:00,33182,33182,33141,33141,34
2013-08-02T15:00:00+04:00,33125,33125,33090,33090,94
2013-08-05T11:00:00+04:00,32939,32939,32939,32939,10
2013-08-05T15:00:00+04:00,32975,32975,32975,32975,11
2013-08-06T11:00:00+04:00,32929,32944,32929,32944,15
2013-08-06T15:00:00+04:00,32977,33011,32977,33011,31
2013-08-07T07:00:00+04:00,33048,33052,33048,33052,45
2013-08-07T11:00:00+04:00,33008,33052,33008,33052,6
2013-08-07T15:00:00+04:00,33052,33052,33052,33052,1
2013-08-08T11:00:00+04:00,32981,32981,32981,32981,1
2013-08-08T15:00:00+04:00,32981,32981,32981,32981,1
2013-08-09T15:00:00+04:00,32930,32930,32890,32890,3
2013-08-12T11:00:00+04:00,32931,32931,32931,32931,8
2013-08-12T15:00:00+04:00,32931,32931,32931,32931,1
2013-08-12T23:00:00+04:00,33007,33007,33007,33007,1
2013-08-13T07:00:00+04:00,33040,33040,33040,33040,20
2013-08-13T11:00:00+04:00,33031,33031,33031,33031,50
2013-08-13T15:00:00+04:00,33031,33031,33031,33031,1
2013-08-13T19:00:00+04:00,33321,33327,33265,33276,60149
2013-08-13T23:00:00+04:00,33275,33275,33265,33274,7230
2013-08-14T07:00:00+04:00,33266,33397,33252,33355,226050
2013-08-14T11:00:00+04:00,33354,33362,33305,33322,329175
2013-08-14T15:00:00+04:00,33323,33345,33250,33254,380142
2013-08-14T19:00:00+04:00,33266,33293,33255,33272,57726
2013-08-14T23:00:00+04:00,33274,33277,33250,33261,18190
2013-08-15T07:00:00+04:00,33253,33255,33138,33148,223508
2013-08-15T11:00:00+04:00,33147,33174,33041,33143,520518
2013-08-15T15:00:00+04:00,33141,33271,33111,33193,670402
2013-08-15T19:00:00+04:00,33190,33195,33063,33076,189246
2013-08-15T23:00:00+04:00,33077,33078,33060,33070,19454
2013-08-16T07:00:00+04:00,33071,33150,33071,33132,104992
2013-08-16T11:00:00+04:00,33132,33135,33065,33107,277972
2013-08-16T15:00:00+04:00,33108,33112,32971,33014,483147
2013-08-16T19:00:00+04:00,33012,33107,33007,33065,103426
2013-08-16T23:00:00+04:00,33062,33087,33061,33076,8636
2013-08-19T07:00:00+04:00,33087,33139,33069,33069,167038
2013-08-19T11:00:00+04:00,33069,33114,33050,33100,305501
2013-08-19T15:00:00+04:00,33100,33138,33086,33099,248974
2013-08-19T19:00:00+04:00,33091,33126,33081,33116,78483
2013-08-19T23:00:00+04:00,33113,33160,33112,33150,32470
2013-08-20T07:00:00+04:00,33143,33205,33137,33156,169534
2013-08-20T11:00:00+04:00,33155,33179,33113,33132,348493
2013-08-20T15:00:00+04:00,33132,33149,33075,33083,310566
2013-08-20T19:00:00+04:00,33083,33107,33063,33095,62660
2013-08-20T23:00:00+04:00,33095,33116,33091,33115,7242
2013-08-21T07:00:00+04:00,33110,33144,33096,33114,91018
2013-08-21T11:00:00+04:00,33114,33192,33112,33170,333968
2013-08-21T15:00:00+04:00,33168,33200,33148,33181,177733
2013-08-21T19:00:00+04:00,33186,33291,33184,33247,208868
2013-08-21T23:00:00+04:00,33247,33285,33234,33285,28470
2013-08-22T07:00:00+04:00,33285,33380,33285,33305,183099
2013-08-22T11:00:00+04:00,33305,33343,33265,33336,441873
2013-08-22T15:00:00+04:00,33337,33337,33219,33239,387325
2013-08-22T19:00:00+04:00,33230,33245,33165,33188,138530
2013-08-22T23:00:00+04:00,33187,33200,33181,33191,12903
2013-08-23T07:00:00+04:00,33182,33204,33154,33167,159341
2013-08-23T11:00:00+04:00,33166,33198,33111,33152,298814
2013-08-23T15:00:00+04:00,33153,33193,33088,33093,376991
2013-08-23T19:00:00+04:00,33095,33157,33082,33157,77125
2013-08-23T23:00:00+04:00,33155,33158,33135,33145,13125
2013-08-26T07:00:00+04:00,33133,33140,33033,33061,149013
2013-08-26T11:00:00+04:00,33062,33119,33058,33091,204209
2013-08-26T15:00:00+04:00,33091,33135,33070,33110,250289
2013-08-26T19:00:00+04:00,33111,33225,33084,33213,155645
2013-08-26T23:00:00+04:00,33214,33225,33180,33190,24356
2013-08-27T07:00:00+04:00,33198,33268,33189,33251,179076
2013-08-27T11:00:00+04:00,33249,33336,33231,33307,476449
2013-08-27T15:00:00+04:00,33308,33377,33275,33302,454728
2013-08-27T19:00:00+04:00,33299,33310,33254,33301,80964
2013-08-27T23:00:00+04:00,33301,33314,33286,33291,18691
2013-08-28T07:00:00+04:00,33300,33311,33267,33296,106998
2013-08-28T11:00:00+04:00,33294,33356,33243,33340,496533
2013-08-28T15:00:00+04:00,33341,33387,33286,33304,702621
2013-08-28T19:00:00+04:00,33297,33332,33252,33315,137275
2013-08-28T23:00:00+04:00,33318,33332,33305,33329,13094
2013-08-29T07:00:00+04:00,33333,33340,33263,33277,196998
2013-08-29T11:00:00+04:00,33278,33333,33218,33302,429907
2013-08-29T15:00:00+04:00,33303,33357,33273,33324,402863
2013-08-29T19:00:00+04:00,33322,33333,33301,33315,65443
2013-08-29T23:00:00+04:00,33318,33365,33314,33352,41237
2013-08-30T07:00:00+04:00,33346,33350,33302,33327,100333
2013-08-30T11:00:00+04:00,33329,33347,33306,33325,256446
2013-08-30T15:00:00+04:00,33325,33395,33303,33389,352125
2013-08-30T19:00:00+04:00,33393,33407,33351,33388,74884
2013-08-30T23:00:00+04:00,33392,33398,33371,33388,14154
2013-09-02T07:00:00+04:00,33382,33387,33313,33337,102327
2013-09-02T11:00:00+04:00,33335,33375,33317,33365,216867
2013-09-02T15:00:00+04:00,33367,33447,33362,33422,255723
2013-09-02T19:00:00+04:00,33427,33468,33427,33454,46477
2013-09-02T23:00:00+04:00,33453,33454,33415,33418,17074
2013-09-03T07:00:00+04:00,33422,33480,33415,33434,181852
2013-09-03T11:00:00+04:00,33434,33514,33431,33504,378197
2013-09-03T15:00:00+04:00,33504,33562,33492,33539,433336
2013-09-03T19:00:00+04:00,33544,33605,33543,33596,103543
2013-09-03T23:00:00+04:00,33596,33597,33575,33582,17762
2013-09-04T07:00:00+04:00,33579,33580,33508,33520,102075
2013-09-04T11:00:00+04:00,33518,33539,33430,33454,356076
2013-09-04T15:00:00+04:00,33453,33534,33400,33414,405581
2013-09-04T19:00:00+04:00,33401,33417,33367,33394,130569
2013-09-04T23:00:00+04:00,33393,33417,33388,33408,18783
2013-09-05T07:00:00+04:00,33415,33476,33415,33467,129328
2013-09-05T11:00:00+04:00,33468,33507,33431,33442,372106
2013-09-05T15:00:00+04:00,33442,33518,33422,33501,567946
2013-09-05T19:00:00+04:00,33499,33529,33471,33473,120824
2013-09-05T23:00:00+04:00,33473,33487,33472,33487,6055
2013-09-06T07:00:00+04:00,33480,33494,33454,33471,105200
2013-09-06T11:00:00+04:00,33471,33493,33450,33458,255669
2013-09-06T15:00:00+04:00,33458,33481,33280,33357,939833
2013-09-06T19:00:00+04:00,33345,33385,33310,33317,50733
2013-09-06T23:00:00+04:00,33317,33334,33311,33316,13893
2013-09-09T07:00:00+04:00,33315,33386,33308,33382,114579
2013-09-09T11:00:00+04:00,33383,33394,33296,33334,361849
2013-09-09T15:00:00+04:00,33332,33339,33154,33156,524026
2013-09-09T19:00:00+04:00,33152,33201,33136,33193,79996
2013-09-09T23:00:00+04:00,33190,33205,33185,33200,18750
2013-09-10T07:00:00+04:00,33200,33200,33056,33108,223639
2013-09-10T11:00:00+04:00,33108,33161,33092,33140,283133
2013-09-10T15:00:00+04:00,33138,33142,32946,32982,470593
2013-09-10T19:00:00+04:00,32978,33028,32963,32996,63002
2013-09-10T23:00:00+04:00,32996,33011,32993,33000,9170
2013-09-11T07:00:00+04:00,33005,33024,32953,32965,115387
2013-09-11T11:00:00+04:00,32962,32990,32756,32822,785427
2013-09-11T15:00:00+04:00,32824,32902,32816,32899,296705
2013-09-11T19:00:00+04:00,32888,32888,32782,32804,78509
2013-09-11T23:00:00+04:00,32803,32825,32775,32796,21462
2013-09-12T07:00:00+04:00,32787,32815,32647,32685,284923
2013-09-12T11:00:00+04:00,32685,32825,32655,32756,606772
2013-09-12T15:00:00+04:00,32755,32769,32618,32648,552287
2013-10-11T19:00:00+04:00,32635,32647,32573,32628,58349
2013-10-11T23:00:00+04:00,32628,32650,32627,32636,12135
2013-10-14T07:00:00+04:00,32636,32682,32562,32603,143239
2013-10-14T11:00:00+04:00,32605,32663,32595,32600,167228
2013-10-14T15:00:00+04:00,32600,32634,32598,32614,160784
2013-10-14T19:00:00+04:00,32616,32655,32603,32620,69379
2013-10-14T23:00:00+04:00,32620,32637,32612,32617,11567
2013-10-15T07:00:00+04:00,32612,32631,32594,32611,120146
2013-10-15T11:00:00+04:00,32609,32623,32548,32603,407773
2013-10-15T15:00:00+04:00,32603,32654,32578,32599,319371
2013-10-15T19:00:00+04:00,32606,32609,32548,32603,92056
2013-10-15T23:00:00+04:00,32606,32630,32601,32620,26864
2013-10-16T07:00:00+04:00,32618,32622,32571,32589,61273
2013-10-16T11:00:00+04:00,32591,32594,32554,32567,278606
2013-10-16T15:00:00+04:00,32569,32572,32456,32487,340022
2013-10-16T19:00:00+04:00,32468,32518,32402,32411,167435
2013-10-16T23:00:00+04:00,32412,32429,32410,32417,14753
2013-10-17T07:00:00+04:00,32414,32444,32355,32429,148337
2013-10-17T11:00:00+04:00,32431,32432,32336,32381,387933
2013-10-17T15:00:00+04:00,32381,32383,32232,32243,430888
2013-10-17T19:00:00+04:00,32251,32272,32155,32178,117861
2013-10-17T23:00:00+04:00,32178,32219,32148,32217,46761
2013-10-18T07:00:00+04:00,32217,32222,32105,32145,202161
2013-10-18T11:00:00+04:00,32145,32173,32115,32127,267558
2013-10-18T15:00:00+04:00,32127,32217,32126,32153,333681
2013-10-18T19:00:00+04:00,32151,32207,32111,32202,93836
2013-10-18T23:00:00+04:00,32203,32253,32198,32233,59226
2013-10-21T07:00:00+04:00,32228,32228,32162,32218,135015
2013-10-21T11:00:00+04:00,32219,32236,32171,32183,246449
2013-10-21T15:00:00+04:00,32183,32224,32152,32203,270246
2013-10-21T19:00:00+04:00,32204,32282,32199,32265,133834
2013-10-21T23:00:00+04:00,32266,32270,32250,32252,8293
2013-10-22T07:00:00+04:00,32260,32275,32226,32230,74351
2013-10-22T11:00:00+04:00,32230,32235,32175,32219,307448
2013-10-22T15:00:00+04:00,32220,32226,31990,32000,746709
2013-10-22T19:00:00+04:00,31993,32029,31942,31987,124559
2013-10-22T23:00:00+04:00,31987,32007,31974,31987,25842
2013-10-23T07:00:00+04:00,32001,32060,31984,32037,181557
2013-10-23T11:00:00+04:00,32038,32097,32035,32089,366129
2013-10-23T15:00:00+04:00,32090,32094,32016,32053,306269
2013-10-23T19:00:00+04:00,32047,32076,32034,32062,84193
2013-10-23T23:00:00+04:00,32064,32074,32061,32071,16669
2013-10-24T07:00:00+04:00,32066,32066,31922,31931,276465
2013-10-24T11:00:00+04:00,31931,31999,31922,31967,378914
2013-10-24T15:00:00+04:00,31970,32000,31946,31963,307752
2013-10-24T19:00:00+04:00,31961,32014,31960,32001,62768
2013-10-24T23:00:00+04:00,32003,32022,31991,32022,20566
2013-10-25T07:00:00+04:00,32016,32016,31936,31951,219834
2013-10-25T11:00:00+04:00,31950,32063,31949,32048,504693
2013-10-25T15:00:00+04:00,32048,32114,32021,32039,474489
2013-10-25T19:00:00+04:00,32042,32113,32036,32066,95572
2013-10-25T23:00:00+04:00,32066,32070,32022,32022,37311
2013-10-28T07:00:00+04:00,32033,32107,32033,32078,160791
2013-10-28T11:00:00+04:00,32078,32093,32064,32083,175950
2013-10-28T15:00:00+04:00,32084,32163,32082,32149,281008
2013-10-28T19:00:00+04:00,32154,32200,32139,32152,90314
2013-10-28T23:00:00+04:00,32150,32185,32133,32181,20027
2013-10-29T07:00:00+04:00,32181,32232,32163,32191,151669
2013-10-29T11:00:00+04:00,32192,32259,32189,32250,312872
2013-10-29T15:00:00+04:00,32252,32339,32247,32300,486363
2013-10-29T19:00:00+04:00,32286,32343,32251,32332,117102
2013-10-29T23:00:00+04:00,32332,32347,32322,32344,10371
2013-10-30T07:00:00+04:00,32347,32362,32263,32280,159557
2013-10-30T11:00:00+04:00,32280,32302,32213,32245,375997
2013-10-30T15:00:00+04:00,32244,32272,32209,32233,332045
2013-10-30T19:00:00+04:00,32226,32284,32135,32245,329901
2013-10-30T23:00:00+04:00,32243,32256,32222,32240,43957
2013-10-31T07:00:00+04:00,32249,32380,32249,32316,158524
2013-10-31T11:00:00+04:00,32317,32342,32263,32322,359306
2013-10-31T15:00:00+04:00,32322,32395,32317,32384,453038
2013-10-31T19:00:00+04:00,32371,32376,32307,32332,102220
2013-10-31T23:00:00+04:00,32334,32352,32330,32350,18088
2013-11-01T07:00:00+04:00,32352,32427,32352,32411,168946
2013-11-01T11:00:00+04:00,32411,32462,32387,32444,481124
2013-11-01T15:00:00+04:00,32444,32618,32416,32581,516229
2013-11-01T19:00:00+04:00,32571,32652,32553,32649,143338
2013-11-01T23:00:00+04:00,32649,32662,32636,32655,22443
2013-11-05T07:00:00+04:00,32636,32657,32560,32579,157067
2013-11-05T11:00:00+04:00,32580,32635,32538,32603,366125
2013-11-05T15:00:00+04:00,32605,32727,32598,32723,407699
2013-11-05T19:00:00+04:00,32727,32820,32727,32775,242428
2013-11-05T23:00:00+04:00,32775,32782,32757,32758,19615
2013-11-06T07:00:00+04:00,32757,32757,32643,32683,233606
2013-11-06T11:00:00+04:00,32684,32710,32591,32605,516884
2013-11-06T15:00:00+04:00,32605,32629,32543,32605,412030
2013-11-06T19:00:00+04:00,32597,32646,32550,32594,145501
2013-11-06T23:00:00+04:00,32597,32613,32589,32603,14640
2013-11-07T07:00:00+04:00,32607,32621,32568,32584,76392
2013-11-07T11:00:00+04:00,32584,32601,32533,32553,277505
2013-11-07T15:00:00+04:00,32553,32666,32481,32595,924246
2013-11-07T19:00:00+04:00,32620,32658,32577,32621,180927
2013-11-07T23:00:00+04:00,32621,32652,32615,32652,22945
2013-11-08T07:00:00+04:00,32654,32825,32648,32768,330926
2013-11-08T11:00:00+04:00,32770,32808,32729,32740,515122
2013-11-08T15:00:00+04:00,32740,32954,32714,32894,799245
2013-11-08T19:00:00+04:00,32905,32949,32812,32835,213363
2013-11-08T23:00:00+04:00,32836,32850,32827,32836,25028
2013-11-11T07:00:00+04:00,32839,32900,32832,32856,107018
2013-11-11T11:00:00+04:00,32855,32910,32847,32871,360669
2013-11-11T15:00:00+04:00,32869,32940,32852,32925,361767
2013-11-11T19:00:00+04:00,32919,33036,32911,33023,234121
2013-11-11T23:00:00+04:00,33023,33033,32986,32990,28292
2013-11-12T07:00:00+04:00,32993,33040,32967,33010,126464
2013-11-12T11:00:00+04:00,33010,33138,32957,33070,655442
2013-11-12T15:00:00+04:00,33069,33100,33010,33042,502819
2013-11-12T19:00:00+04:00,33035,33097,33008,33096,144624
2013-11-12T23:00:00+04:00,33096,33096,33076,33085,9635
2013-11-13T07:00:00+04:00,33080,33080,32980,33006,156176
2013-11-13T11:00:00+04:00,33005,33115,32976,33083,397199
2013-11-13T15:00:00+04:00,33084,33093,32943,33041,536575
2013-11-13T19:00:00+04:00,33035,33054,32901,32970,312694
2013-11-13T23:00:00+04:00,32970,32974,32913,32930,37662
2013-11-14T07:00:00+04:00,32926,32926,32821,32866,254415
2013-11-14T11:00:00+04:00,32865,32945,32833,32933,588850
2013-11-14T15:00:00+04:00,32936,32941,32855,32932,538365
2013-11-14T19:00:00+04:00,32922,32935,32787,32850,289134
2013-11-14T23:00:00+04:00,32850,32857,32826,32850,27796
2013-11-15T07:00:00+04:00,32841,32860,32804,32848,84695
2013-11-15T11:00:00+04:00,32846,32878,32832,32844,404572
2013-11-15T15:00:00+04:00,32845,32860,32724,32747,456358
2013-11-15T19:00:00+04:00,32744,32792,32734,32735,100154
2013-11-15T23:00:00+04:00,32736,32749,32722,32749,25897
2013-11-18T07:00:00+04:00,32742,32744,32698,32741,86342
2013-11-18T11:00:00+04:00,32741,32746,32631,32672,432522
2013-11-18T15:00:00+04:00,32672,32719,32665,32694,257153
2013-11-18T19:00:00+04:00,32688,32735,32683,32708,109413
2013-11-18T23:00:00+04:00,32706,32739,32703,32735,20310
2013-11-19T07:00:00+04:00,32730,32788,32713,32776,120643
2013-11-19T11:00:00+04:00,32778,32858,32749,32840,512211
2013-11-19T15:00:00+04:00,32840,32914,32830,32881,416928
2013-11-19T19:00:00+04:00,32886,32930,32847,32890,154326
2013-11-19T23:00:00+04:00,32889,32903,32880,32888,14064
2013-11-20T07:00:00+04:00,32881,32912,32846,32899,101071
2013-11-20T11:00:00+04:00,32896,33043,32827,33025,724018
2013-11-20T15:00:00+04:00,33027,33040,32945,32983,491214
2013-11-20T19:00:00+04:00,32998,33074,32991,33051,268990
2013-11-20T23:00:00+04:00,33052,33095,33037,33083,83550
2013-11-21T07:00:00+04:00,33079,33200,33070,33166,345300
2013-11-21T11:00:00+04:00,33166,33218,33101,33117,566930
2013-11-21T15:00:00+04:00,33114,33162,33057,33156,494295
2013-11-21T19:00:00+04:00,33164,33204,33126,33164,219648
2013-11-21T23:00:00+04:00,33164,33164,33126,33132,35670
2013-11-22T07:00:00+04:00,33125,33125,32996,33026,320052
2013-11-22T11:00:00+04:00,33028,33045,32934,32946,505284
2013-11-22T15:00:00+04:00,32946,32984,32854,32919,567625
2013-11-22T19:00:00+04:00,32923,32970,32848,32871,219303
2013-11-22T23:00:00+04:00,32871,32898,32860,32875,26926
2013-11-25T07:00:00+04:00,32882,32960,32848,32874,336402
2013-11-25T11:00:00+04:00,32871,33010,32868,32999,503468
2013-11-25T15:00:00+04:00,32999,33163,32951,33140,672394
2013-11-25T19:00:00+04:00,33133,33145,33045,33050,148107
2013-11-25T23:00:00+04:00,33049,33060,33039,33048,23647
2013-11-26T07:00:00+04:00,33049,33148,33015,33113,237431
2013-11-26T11:00:00+04:00,33113,33122,33039,33095,503981
2013-11-26T15:00:00+04:00,33094,33135,33069,33116,391508
2013-11-26T19:00:00+04:00,33116,33197,33048,33069,144327
2013-11-26T23:00:00+04:00,33069,33075,33054,33060,17216
2013-11-27T07:00:00+04:00,33054,33099,33000,33096,147054
2013-11-27T11:00:00+04:00,33098,33168,33083,33126,632361
2013-11-27T15:00:00+04:00,33128,33216,33103,33214,468172
2013-11-27T19:00:00+04:00,33223,33316,33218,33290,214191
2013-11-27T23:00:00+04:00,33289,33299,33272,33276,30145
2013-11-28T07:00:00+04:00,33273,33277,33207,33229,160375
2013-11-28T11:00:00+04:00,33229,33292,33210,33259,405353
2013-11-28T15:00:00+04:00,33258,33268,33211,33243,241968
2013-11-28T19:00:00+04:00,33245,33279,33221,33268,81468
2013-11-28T23:00:00+04:00,33268,33269,33242,33251,8951
2013-11-29T07:00:00+04:00,33242,33291,33217,33288,181951
2013-11-29T11:00:00+04:00,33289,33299,33240,33267,459033
2013-11-29T15:00:00+04:00,33267,33324,33214,33269,421341
2013-11-29T19:00:00+04:00,33262,33267,33154,33235,215230
2013-11-29T23:00:00+04:00,33234,33245,33230,33240,11099
2013-12-02T07:00:00+04:00,33238,33264,33172,33211,175667
2013-12-02T11:00:00+04:00,33213,33314,33210,33297,467061
2013-12-02T15:00:00+04:00,33298,33305,33234,33267,345818
2013-12-02T19:00:00+04:00,33268,33336,33257,33315,252927
2013-12-02T23:00:00+04:00,33317,33321,33307,33314,16116
2013-12-03T07:00:00+04:00,33323,33355,33291,33322,153205
2013-12-03T11:00:00+04:00,33322,33354,33305,33346,469799
2013-12-03T15:00:00+04:00,33345,33370,33316,33328,437127
2013-12-03T19:00:00+04:00,33324,33359,33297,33340,128104
2013-12-03T23:00:00+04:00,33340,33346,33331,33335,13383
2013-12-04T07:00:00+04:00,33340,33355,33319,33337,83978
2013-12-04T11:00:00+04:00,33335,33340,33272,33277,435666
2013-12-04T15:00:00+04:00,33276,33312,33189,33280,807097
2013-12-04T19:00:00+04:00,33282,33305,33217,33247,218584
2013-12-04T23:00:00+04:00,33247,33254,33238,33253,13719
2013-12-05T07:00:00+04:00,33243,33243,33145,33175,257103
2013-12-05T11:00:00+04:00,33175,33178,33080,33115,653367
2013-12-05T15:00:00+04:00,33115,33172,33056,33104,662651
2013-12-05T19:00:00+04:00,33097,33098,33013,33070,185255
2013-12-05T23:00:00+04:00,33069,33073,33054,33071,15822
2013-12-06T07:00:00+04:00,33066,33070,32965,32992,148517
2013-12-06T11:00:00+04:00,32991,33018,32919,32977,474908
2013-12-06T15:00:00+04:00,32978,33123,32840,32849,901281
2013-12-06T19:00:00+04:00,32845,32845,32747,32767,187040
2013-12-06T23:00:00+04:00,32768,32772,32746,32760,16943
2013-12-09T07:00:00+04:00,32762,32849,32737,32839,158743
2013-12-09T11:00:00+04:00,32838,32869,32810,32836,359816
2013-12-09T15:00:00+04:00,32836,32838,32703,32739,564060
2013-12-09T19:00:00+04:00,32744,32817,32744,32798,134558
2013-12-09T23:00:00+04:00,32799,32821,32796,32812,18716
2013-12-10T07:00:00+04:00,32801,32865,32723,32864,195584
2013-12-10T11:00:00+04:00,32864,32867,32715,32732,543341
2013-12-10T15:00:00+04:00,32733,32795,32688,32756,513966
2013-12-10T19:00:00+04:00,32747,32773,32694,32711,138095
2013-12-10T23:00:00+04:00,32710,32754,32706,32748,13867
2013-12-11T07:00:00+04:00,32750,32816,32735,32758,189172
2013-12-11T11:00:00+04:00,32757,32776,32720,32752,298289
2013-12-11T15:00:00+04:00,32750,32824,32733,32762,399881
2013-12-11T19:00:00+04:00,32772,32820,32753,32784,178732
2013-12-11T23:00:00+04:00,32784,32829,32775,32793,36169
2013-12-12T07:00:00+04:00,32814,32828,32771,32779,113987
2013-12-12T11:00:00+04:00,32779,32835,32730,32803,505262
2013-12-12T15:00:00+04:00,32803,32824,32744,32785,452761
2013-12-12T19:00:00+04:00,33295,33342,33282,33326,19484
2013-12-12T23:00:00+04:00,33326,33333,33308,33333,1883
2013-12-13T07:00:00+04:00,33334,33430,33334,33395,59522
2013-12-13T11:00:00+04:00,33395,33411,33340,33410,224255
2013-12-13T15:00:00+04:00,33410,33413,33355,33400,300592
2013-12-13T19:00:00+04:00,33409,33416,33370,33380,52352
2013-12-13T23:00:00+04:00,33377,33380,33373,33373,7799
2013-12-16T07:00:00+04:00,33385,33391,33350,33384,69010
2013-12-16T11:00:00+04:00,33382,33413,33367,33388,434504
2013-12-16T15:00:00+04:00,33388,33429,33346,33412,361910
2013-12-16T19:00:00+04:00,33425,33465,33402,33417,133395
2013-12-16T23:00:00+04:00,33417,33420,33407,33415,7869
2013-12-17T07:00:00+04:00,33409,33438,33330,33349,166461
2013-12-17T11:00:00+04:00,33350,33410,33341,33390,285794
2013-12-17T15:00:00+04:00,33390,33458,33389,33451,371701
2013-12-17T19:00:00+04:00,33458,33488,33437,33446,148904
2013-12-17T23:00:00+04:00,33443,33471,33442,33465,16799
2013-12-18T07:00:00+04:00,33464,33472,33421,33437,99102
2013-12-18T11:00:00+04:00,33437,33476,33437,33458,295576
2013-12-18T15:00:00+04:00,33460,33468,33366,33376,427559
2013-12-18T19:00:00+04:00,33374,33381,33290,33291,183382
2013-12-18T23:00:00+04:00,33291,33446,33241,33310,345279
2013-12-19T07:00:00+04:00,33310,33515,33310,33437,247867
2013-12-19T11:00:00+04:00,33436,33451,33373,33386,345976
2013-12-19T15:00:00+04:00,33387,33484,33370,33478,446460
2013-12-19T19:00:00+04:00,33485,33492,33443,33465,88627
2013-12-19T23:00:00+04:00,33465,33482,33458,33468,17740
2013-12-20T07:00:00+04:00,33478,33546,33428,33452,122611
2013-12-20T11:00:00+04:00,33450,33513,33444,33472,328908
2013-12-20T15:00:00+04:00,33472,33499,33441,33472,281043
2013-12-20T19:00:00+04:00,33467,33482,33450,33462,88442
2013-12-20T23:00:00+04:00,33464,33469,33450,33451,10230
2013-12-23T07:00:00+04:00,33465,33467,33389,33401,161868
2013-12-23T11:00:00+04:00,33400,33418,33290,33302,523850
2013-12-23T15:00:00+04:00,33302,33323,33118,33139,616099
2013-12-23T19:00:00+04:00,33137,33138,33070,33122,145572
2013-12-23T23:00:00+04:00,33121,33135,33120,33133,9465
2013-12-24T07:00:00+04:00,33132,33150,33055,33064,185493
2013-12-24T11:00:00+04:00,33064,33126,32985,33117,635020
2013-12-24T15:00:00+04:00,33115,33120,33074,33081,171904
2013-12-24T19:00:00+04:00,33080,33109,33058,33081,68589
2013-12-24T23:00:00+04:00,33082,33088,33066,33082,8561
2013-12-25T07:00:00+04:00,33076,33108,33054,33085,73482
2013-12-25T11:00:00+04:00,33085,33199,33079,33126,442248
2013-12-25T15:00:00+04:00,33126,33149,33093,33122,326855
2013-12-25T19:00:00+04:00,33119,33156,33118,33156,46031
2013-12-25T23:00:00+04:00,33155,33161,33145,33145,5817
2013-12-26T07:00:00+04:00,33144,33175,33080,33120,95507
2013-12-26T11:00:00+04:00,33121,33128,33073,33113,288914
2013-12-26T15:00:00+04:00,33113,33119,33079,33097,263576
2013-12-26T19:00:00+04:00,33094,33110,33066,33102,55652
2013-12-26T23:00:00+04:00,33102,33128,33097,33128,18189
2013-12-27T07:00:00+04:00,33115,33115,33036,33058,155522
2013-12-27T11:00:00+04:00,33059,33067,32965,33058,467754
2013-12-27T15:00:00+04:00,33056,33060,32904,32986,599048
2013-12-27T19:00:00+04:00,32991,33017,32970,33007,58868
2013-12-27T23:00:00+04:00,33010,33031,33008,33030,22019
2013-12-30T07:00:00+04:00,33032,33123,33032,33100,175642
2013-12-30T11:00:00+04:00,33099,33136,33066,33094,285148
2013-12-30T15:00:00+04:00,33093,33219,33084,33209,344065
2014-01-06T07:00:00+04:00,33227,33600,33227,33541,209530
2014-01-06T11:00:00+04:00,33544,33618,33538,33552,250886
2014-01-06T15:00:00+04:00,33552,33659,33550,33627,199211
2014-01-06T19:00:00+04:00,33620,33644,33552,33564,97037
2014-01-06T23:00:00+04:00,33562,33585,33558,33562,10505
2014-01-08T07:00:00+04:00,33557,33557,33446,33452,64195
2014-01-08T11:00:00+04:00,33449,33550,33414,33514,254742
2014-01-08T15:00:00+04:00,33514,33537,33464,33510,187942
2014-01-08T19:00:00+04:00,33515,33590,33482,33562,73127
2014-01-08T23:00:00+04:00,33564,33588,33550,33563,27393
2014-01-09T07:00:00+04:00,33557,33562,33498,33532,98812
2014-01-09T11:00:00+04:00,33533,33537,33424,33495,366512
2014-01-09T15:00:00+04:00,33497,33621,33483,33589,414783
2014-01-09T19:00:00+04:00,33588,33610,33561,33607,85383
2014-01-09T23:00:00+04:00,33607,33613,33598,33604,14193
2014-01-10T07:00:00+04:00,33601,33601,33535,33570,72924
2014-01-10T11:00:00+04:00,33571,33652,33542,33628,405792
2014-01-10T15:00:00+04:00,33627,33635,33475,33491,618339
2014-01-10T19:00:00+04:00,33490,33490,33369,33384,203094
2014-01-10T23:00:00+04:00,33384,33400,33376,33388,17892
2014-01-13T07:00:00+04:00,33398,33508,33380,33490,209403
2014-01-13T11:00:00+04:00,33490,33494,33433,33452,327440
