strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,payoff_ratio,exposure,turnover,avg_trade_bars,n_trades,sl_exit_pct,tp_exit_pct,signal_exit_pct,trailing_exit_pct,max_hold_exit_pct,adx_breakout_exit_pct
S7_Keltner,daily,Range,RTKM,-0.35009368015083875,-0.0320784423069775,0.09162816733268771,-0.30782961456140917,-0.10420843476246547,0.5607476635514018,0.7891283824697033,0.6181505662679342,0.0671267252195734,9.801756587202007,3.4516129032258065,31,40.5,48.6,2.7,0.0,5.4,2.7
S7_Keltner,daily,Range,SBER,-0.5807531545259969,-0.045008437740247764,0.07750011754474768,-0.45203096867633896,-0.09956936771841951,0.4887640449438202,0.732991869831806,0.7666926454562568,0.11166875784190715,10.117942283563362,5.5625,32,42.2,37.8,6.7,0.0,8.9,4.4
S7_Keltner,daily,Range,TATN,-0.49194511388246065,-0.03635302192086357,0.07389649961956797,-0.33557752297830756,-0.10832972839844672,0.5083333333333333,0.7272592665142964,0.6914924173414623,0.07537688442211055,9.180904522613066,4.137931034482759,29,44.4,38.9,2.8,0.0,5.6,8.3
S7_Keltner,daily,Range,VTBR,-0.7577667934697276,-0.08195467435387398,0.10815289751430368,-0.5445060212431199,-0.15051197077080902,0.44871794871794873,0.6473778251147781,0.7861016447822305,0.09811320754716982,9.826415094339623,5.032258064516129,31,60.0,28.9,2.2,0.0,4.4,4.4
S8_RSI_Stoch,daily,Range,AFLT,-0.312225820664239,-0.018559885110636817,0.0594437867795557,-0.2652134818555601,-0.06998092623641529,0.4838709677419355,0.6892015222763156,0.73514829042807,0.01944792973651192,2.5294855708908406,3.875,8,63.6,27.3,0.0,0.0,0.0,9.1
S8_RSI_Stoch,daily,Range,ALRS,-0.8384752056591308,-0.023900534724843745,0.028504760264264916,-0.16507091841459734,-0.1447894938393352,0.23529411764705882,0.22214101785386628,0.7219583080250654,0.01066499372647428,1.2647427854454203,4.25,4,50.0,0.0,0.0,0.0,0.0,50.0
S8_RSI_Stoch,daily,Range,HYDR,-0.4746690180807287,-0.01891728781896397,0.039853639269430134,-0.11965935231519276,-0.1580928481806775,0.5,0.44903659531181633,0.44903659531181633,0.010037641154328732,1.5809284818067755,3.2,5,80.0,20.0,0.0,0.0,0.0,0.0
S8_RSI_Stoch,daily,Range,IRAO,0.5068453211740175,0.018482460573051362,0.036465682528626316,-0.0280363278221923,0.6592325746177599,0.5555555555555556,2.880926939750631,2.3047415518005048,0.011306532663316583,1.899497487437186,3.0,6,50.0,50.0,0.0,0.0,0.0,0.0
S8_RSI_Stoch,daily,Range,LKOH,0.35431500153013695,0.012551313879939501,0.03542416726849181,-0.07239799527393147,0.1733654893681688,0.5813953488372093,1.4917442431352534,1.0740558550573824,0.026976160602258468,2.8456712672521958,4.777777777777778,9,30.0,30.0,0.0,0.0,30.0,10.0
S8_RSI_Stoch,daily,Range,LSRG,0.05505148248868479,0.002573582179217701,0.046748644412013284,-0.11901852454585019,0.021623374924516606,0.5555555555555556,1.0561610556026284,0.8026824022579976,0.028409090909090908,4.295454545454546,3.2142857142857144,14,38.9,50.0,0.0,0.0,0.0,11.1
S8_RSI_Stoch,daily,Range,MGNT,0.0722175688589614,0.0026916801570825194,0.037271819027019384,-0.051083685301247746,0.052691581298594636,0.5384615384615384,1.0832583004660874,0.8769233860915944,0.024466750313676285,2.5294855708908406,4.875,8,33.3,33.3,0.0,0.0,22.2,11.1
S8_RSI_Stoch,daily,Range,MOEX,-0.4128826296636315,-0.020432214086736393,0.049486736953264845,-0.19476120245757517,-0.10490905698319018,0.41379310344827586,0.6156557920348761,0.8721790387160746,0.01819322459222083,3.478042659974906,2.6363636363636362,11,61.5,23.1,0.0,0.0,0.0,15.4
S8_RSI_Stoch,daily,Range,MTLR,-0.1413668620277155,-0.01098770599877303,0.07772476407249423,-0.2534424107516087,-0.04335385686313468,0.5897435897435898,0.8457249027223497,0.5883303671111998,0.024497487437185928,3.1658291457286434,3.9,10,46.2,30.8,0.0,0.0,7.7,15.4
S8_RSI_Stoch,daily,Range,MTSS,-0.4174695304569034,-0.008543427781793704,0.020464793616059285,-0.07587851554180913,-0.1125935018732182,0.4,0.5913867448746976,0.8870801173120463,0.015693659761456372,1.265536723163842,6.25,4,66.7,16.7,0.0,0.0,0.0,16.7
S8_RSI_Stoch,daily,Range,NVTK,0.06236583391317877,0.003089077071577007,0.04953156043543646,-0.08743108866130402,0.035331563621993384,0.45454545454545453,1.1007244830885226,1.320869379706227,0.013836477987421384,2.218867924528302,3.142857142857143,7,44.4,22.2,0.0,0.0,0.0,33.3
S8_RSI_Stoch,daily,Range,OGKB,-0.308385473893452,-0.020021868489355287,0.06492481061631618,-0.2558770763164613,-0.07824799617685496,0.47368421052631576,0.7109580474691334,0.7899533860768149,0.02392947103274559,3.491183879093199,3.4545454545454546,11,53.8,38.5,0.0,0.0,7.7,0.0
S8_RSI_Stoch,daily,Range,PHOR,-0.006297120896498814,-0.00010409081604296817,0.016529905929048058,-0.04494324042802835,-0.0023160505351112397,0.4,0.9865379493836509,1.4798069240754763,0.00628140703517588,0.949748743718593,3.3333333333333335,3,25.0,75.0,0.0,0.0,0.0,0.0
S8_RSI_Stoch,daily,Range,RTKM,0.011625736421209159,0.0003991036472093013,0.034329321838159454,-0.09609286424090142,0.004153312010856108,0.6071428571428571,1.0163497831243682,0.6576380949628264,0.01756587202007528,2.5294855708908406,3.5,8,33.3,55.6,0.0,0.0,11.1,0.0
S8_RSI_Stoch,daily,Range,SBER,0.2732094030655929,0.009375364587027306,0.03431567318631579,-0.03466278205827694,0.2704735174246815,0.5277777777777778,1.3572030246849014,1.21433954840228,0.02258469259723965,3.161856963613551,3.6,10,46.2,46.2,0.0,0.0,0.0,7.7
S8_RSI_Stoch,daily,Range,TATN,0.9952809466770572,0.03194018180841445,0.032091623892784325,-0.02639172969122633,1.210234500811542,0.6666666666666666,3.796846079335617,1.7085807357010276,0.018844221105527637,2.532663316582915,3.75,8,12.5,75.0,0.0,0.0,0.0,12.5
S8_RSI_Stoch,daily,Range,VTBR,-0.4095699629037752,-0.023858694060651685,0.05825303665214598,-0.1762407188757301,-0.13537560566508355,0.5555555555555556,0.5958031277888328,0.4766425022310662,0.016981132075471698,2.5358490566037735,3.375,8,66.7,25.0,0.0,0.0,0.0,8.3
