strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_ma200_filter,p_mean_revert_speed,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_close_vs_bb_pct,p_squeeze_then_expand,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_momentum_filter,p_atr_expansion,p_atr_period,p_multiplier,p_pivot_type,p_target_exit,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_intraday_range,p_range_bound_check,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy,p_vwap_slope_flat
S6_VWAP,daily,SBER,126,252,6,2.2903,,,,15.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,0.2,0.005,0.9,OFF,OFF,25.0,0.5,0.7,OFF,OFF
S6_VWAP,daily,SBER,126,252,7,2.5052,,,,5.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,OFF,OFF,0.8,OFF,OFF,20.0,1.0,0.7,OFF,ON
S6_VWAP,daily,SBER,126,252,8,2.0829,,,,10.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,OFF,OFF,0.9,OFF,ON,30.0,0.5,0.3,ON,ON
S6_VWAP,daily,SBER,126,252,9,2.1183,,,,8.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,OFF,OFF,1.0,OFF,ON,10.0,2.0,0.3,OFF,OFF
S6_VWAP,daily,SBER,126,252,10,2.5977,,,,5.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,OFF,OFF,OFF,0.9,OFF,ON,10.0,0.5,0.0,ON,OFF
S6_VWAP,daily,SBER,126,252,11,2.8256,,,,15.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.4,0.02,0.9,ON,OFF,20.0,0.5,0.7,OFF,OFF
S6_VWAP,hourly,SBER,63,504,0,1.8723,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.15,0.01,0.8,ON,OFF,30.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,63,504,1,2.0383,,,,10.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,OFF,0.005,0.9,ON,ON,10.0,2.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,2,2.0277,,,,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.4,0.005,OFF,ON,ON,10.0,1.0,0.0,OFF,ON
S6_VWAP,hourly,SBER,63,504,3,2.1194,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.5,0.01,OFF,ON,OFF,20.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,63,504,4,2.3219,,,,20.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.15,OFF,OFF,ON,OFF,10.0,0.75,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,5,1.9756,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.15,0.005,0.9,ON,OFF,30.0,0.5,0.0,OFF,ON
S6_VWAP,hourly,SBER,63,504,6,1.9122,,,,10.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,20,0.4,0.02,OFF,ON,OFF,10.0,2.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,7,1.7089,,,,30.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,0.2,0.01,OFF,ON,OFF,30.0,0.75,0.7,ON,ON
S6_VWAP,hourly,SBER,63,504,8,1.975,,,,16.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.5,0.01,OFF,ON,OFF,15.0,0.75,0.3,OFF,OFF
S6_VWAP,hourly,SBER,63,504,9,2.067,,,,30.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,0.4,0.005,0.8,ON,OFF,15.0,0.5,0.3,OFF,OFF
S6_VWAP,hourly,SBER,63,504,10,1.7995,,,,20.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,OFF,0.005,0.9,ON,OFF,10.0,2.0,0.7,OFF,OFF
S6_VWAP,hourly,SBER,63,504,11,1.5597,,,,30.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.4,0.005,0.9,OFF,ON,15.0,2.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,63,504,12,1.5915,,,,16.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,OFF,0.005,OFF,OFF,ON,15.0,2.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,63,504,13,1.5364,,,,10.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,OFF,0.005,OFF,ON,ON,15.0,2.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,14,1.6743,,,,30.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.5,0.005,0.9,ON,ON,15.0,2.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,63,504,15,1.4536,,,,30.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,20,0.15,0.005,OFF,OFF,ON,15.0,2.0,0.7,OFF,ON
S6_VWAP,hourly,SBER,63,504,16,1.717,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,0.4,0.02,0.8,OFF,ON,5.0,1.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,17,1.4334,,,,16.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,0.15,OFF,OFF,ON,ON,5.0,1.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,63,504,18,1.5665,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,0.15,OFF,0.9,ON,ON,5.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,63,504,19,1.9273,,,,30.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,0.4,0.005,1.0,ON,ON,25.0,1.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,63,504,20,1.8326,,,,20.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,20,0.4,OFF,1.0,ON,ON,25.0,1.0,0.5,ON,OFF
S6_VWAP,hourly,SBER,126,504,0,1.8723,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.15,0.01,0.8,ON,OFF,30.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,126,504,1,2.0383,,,,10.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,OFF,0.005,0.9,ON,ON,10.0,2.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,504,2,2.2666,,,,20.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.4,0.02,OFF,ON,OFF,10.0,2.0,0.7,OFF,ON
S6_VWAP,hourly,SBER,126,504,3,2.3189,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.5,0.01,OFF,ON,OFF,20.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,126,504,4,2.3903,,,,16.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.5,0.02,OFF,ON,OFF,10.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,126,504,5,2.0148,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,0.2,0.005,1.0,ON,OFF,10.0,2.0,0.5,OFF,ON
S6_VWAP,hourly,SBER,126,504,6,1.662,,,,30.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,OFF,0.005,1.0,ON,ON,15.0,2.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,126,504,7,1.5044,,,,30.0,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.3,0.02,1.0,OFF,ON,15.0,2.0,0.3,OFF,ON
S6_VWAP,hourly,SBER,126,504,8,1.664,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.4,0.01,0.9,OFF,ON,5.0,1.0,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,504,9,1.4268,,,,16.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,0.15,OFF,0.8,ON,ON,30.0,0.5,0.5,OFF,OFF
S6_VWAP,hourly,SBER,126,504,10,1.8719,,,,30.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,0.4,0.02,1.0,ON,ON,25.0,1.0,0.7,OFF,OFF
S6_VWAP,hourly,SBER,252,504,0,1.8723,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.15,0.01,0.8,ON,OFF,30.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,252,504,1,2.3004,,,,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.4,OFF,OFF,ON,OFF,10.0,2.0,0.5,OFF,ON
S6_VWAP,hourly,SBER,252,504,2,2.1234,,,,10.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,OFF,0.2,0.005,1.0,ON,OFF,5.0,1.5,0.0,OFF,OFF
S6_VWAP,hourly,SBER,252,504,3,1.7969,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.15,0.005,1.0,ON,OFF,10.0,2.0,0.5,OFF,ON
S6_VWAP,hourly,SBER,252,504,4,1.4993,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,OFF,0.2,OFF,1.0,OFF,ON,15.0,2.0,0.7,OFF,ON
S6_VWAP,hourly,SBER,252,504,5,1.8719,,,,10.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,0.4,0.01,1.0,ON,ON,25.0,1.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,126,252,0,2.7184,,,,20.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.3,0.02,0.8,OFF,ON,25.0,1.5,0.7,OFF,ON
S6_VWAP,hourly,SBER,126,252,1,2.8146,,,,10.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,0.5,0.005,OFF,OFF,OFF,15.0,2.0,0.5,ON,ON
S6_VWAP,hourly,SBER,126,252,2,2.8841,,,,30.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,0.15,OFF,OFF,ON,OFF,10.0,0.5,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,252,3,2.453,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30,OFF,0.15,0.005,1.0,ON,OFF,20.0,0.5,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,252,4,3.3672,,,,16.0,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0.5,0.02,OFF,ON,OFF,10.0,0.5,0.3,OFF,ON
S6_VWAP,hourly,SBER,126,252,5,2.9141,,,,16.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.3,0.005,0.9,ON,OFF,20.0,1.0,0.5,OFF,ON
S6_VWAP,hourly,SBER,126,252,6,2.1812,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0.5,0.005,0.8,ON,ON,30.0,1.0,0.0,OFF,ON
S6_VWAP,hourly,SBER,126,252,7,2.5585,,,,20.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,OFF,0.005,0.9,ON,OFF,5.0,0.75,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,252,8,2.2947,,,,20.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.4,0.02,0.8,ON,OFF,10.0,2.0,0.5,OFF,ON
S6_VWAP,hourly,SBER,126,252,9,1.761,,,,16.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.4,OFF,0.9,ON,ON,15.0,2.0,0.5,OFF,OFF
S6_VWAP,hourly,SBER,126,252,10,2.3986,,,,30.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,15,0.4,0.005,OFF,OFF,ON,5.0,0.5,0.0,OFF,ON
S6_VWAP,hourly,SBER,126,252,11,2.5365,,,,20.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0.4,OFF,OFF,ON,ON,25.0,0.75,0.0,OFF,OFF
S6_VWAP,hourly,SBER,126,252,12,2.8264,,,,20.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,25,0.3,0.005,OFF,ON,OFF,5.0,1.5,0.5,OFF,ON
S1_MeanRev,daily,TATN,63,504,0,2.1427,15.0,1.5,0.3,25.0,2.0,3.0,45,1.0,OFF,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,1,2.2725,10.0,1.5,0.7,25.0,3.0,2.0,OFF,1.0,2,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,2,2.3307,10.0,1.25,0.7,10.0,3.0,2.5,OFF,1.0,3,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,3,2.1234,15.0,1.0,0.3,15.0,1.0,5.0,OFF,1.0,2,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,4,1.9463,15.0,1.25,0.3,25.0,3.0,2.0,30,OFF,3,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,5,1.7969,15.0,1.0,0.7,10.0,2.0,5.0,45,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,6,1.433,15.0,2.0,0.5,15.0,1.0,4.0,45,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,7,1.584,15.0,2.0,0.7,20.0,1.0,5.0,OFF,1.5,3,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,8,1.4514,15.0,2.0,0.7,15.0,1.0,5.0,45,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,9,1.3821,25.0,1.25,0.3,10.0,2.5,5.0,30,1.2,4,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,10,1.4143,10.0,2.0,0.5,20.0,2.0,1.5,OFF,OFF,OFF,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,11,1.948,10.0,1.5,0.7,10.0,1.0,5.0,OFF,1.2,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,12,1.9749,10.0,1.5,0.7,20.0,3.0,5.0,OFF,1.2,2,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,13,1.6995,15.0,2.5,0.3,10.0,2.5,3.0,30,1.2,2,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,14,1.8602,10.0,2.0,0.3,10.0,2.0,2.0,30,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,15,2.4562,10.0,1.5,0.7,25.0,1.0,5.0,OFF,1.2,OFF,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,16,1.7739,25.0,2.0,0.3,10.0,2.5,2.5,30,OFF,OFF,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,17,2.0094,30.0,2.0,0.3,10.0,2.5,4.0,30,1.5,4,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,63,504,18,2.1814,25.0,2.5,0.5,10.0,3.0,2.5,35,1.5,OFF,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,0,2.1427,15.0,1.5,0.3,25.0,2.0,3.0,45,1.0,OFF,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,1,2.3472,10.0,1.5,0.7,25.0,3.0,2.0,OFF,1.0,2,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,2,2.1439,15.0,1.25,0.3,20.0,1.0,3.0,30,OFF,3,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,3,1.4992,15.0,2.0,0.7,15.0,3.0,3.0,45,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,4,1.4763,25.0,3.0,0.5,15.0,1.5,2.5,35,OFF,3,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,5,1.4143,10.0,2.0,0.5,25.0,3.0,3.0,40,OFF,3,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,6,1.9905,10.0,1.5,0.3,15.0,1.0,4.0,45,1.2,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,7,2.0092,10.0,1.5,0.3,10.0,1.5,3.0,30,OFF,OFF,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,8,2.2955,30.0,2.0,0.3,25.0,2.0,5.0,35,1.0,3,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,504,9,2.3863,25.0,2.0,0.7,15.0,3.0,2.0,30,OFF,3,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,252,504,0,2.1427,15.0,1.5,0.3,25.0,2.0,3.0,45,1.0,OFF,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,252,504,1,2.254,15.0,1.0,0.3,10.0,2.0,5.0,30,1.5,2,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,252,504,2,1.4703,15.0,1.0,0.3,25.0,3.0,2.0,45,1.0,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,252,504,3,1.6026,15.0,1.0,0.5,25.0,2.0,5.0,40,1.0,OFF,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,252,504,4,2.2721,10.0,1.5,0.5,10.0,1.0,5.0,45,1.2,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,0,2.7572,25.0,1.0,0.5,15.0,1.0,2.0,OFF,1.0,OFF,True,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,1,3.2852,20.0,1.25,0.3,20.0,1.0,1.5,45,1.0,OFF,True,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,2,2.9149,10.0,1.0,0.7,10.0,1.5,3.0,45,1.0,3,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,3,2.9706,10.0,1.25,0.5,20.0,2.5,2.0,OFF,1.0,2,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,4,2.6953,20.0,1.5,0.7,25.0,1.0,5.0,45,OFF,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,5,1.9602,25.0,1.0,0.3,25.0,2.5,4.0,30,1.5,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,6,1.822,20.0,1.5,0.7,25.0,2.0,5.0,OFF,1.5,OFF,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,7,3.1839,20.0,1.25,0.3,10.0,2.0,4.0,OFF,1.5,OFF,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,8,2.8109,10.0,1.5,0.5,15.0,3.0,5.0,45,1.2,2,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,9,3.5505,25.0,2.0,0.3,20.0,3.0,2.0,30,1.5,4,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,10,2.5198,25.0,2.0,0.3,25.0,2.5,2.0,30,1.5,OFF,False,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,TATN,126,252,11,2.7555,20.0,1.5,0.3,25.0,1.5,5.0,35,OFF,2,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,0,2.0025,30.0,3.0,0.3,40.0,3.0,1.5,40,1.2,4,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,1,1.8378,30.0,3.0,0.7,40.0,1.0,5.0,35,1.2,4,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,2,1.7573,30.0,3.0,0.5,40.0,2.0,2.5,30,1.2,OFF,True,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,3,1.647,30.0,3.0,0.7,40.0,2.5,5.0,45,1.2,4,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,4,1.647,30.0,3.0,0.7,40.0,2.0,4.0,40,1.2,OFF,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,5,1.9449,30.0,3.0,0.7,20.0,2.0,2.5,35,1.2,2,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,6,1.8589,30.0,3.0,0.7,30.0,3.0,2.5,40,1.2,2,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,7,2.3241,10.0,1.5,0.7,30.0,1.0,2.5,OFF,1.0,4,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,8,2.4538,10.0,1.5,0.5,50.0,1.0,2.5,OFF,1.0,3,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,9,1.9076,10.0,1.5,0.5,40.0,1.0,2.5,OFF,1.2,4,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,10,2.3348,10.0,1.5,0.7,30.0,2.0,1.5,OFF,1.0,4,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,11,1.8135,10.0,2.0,0.5,30.0,1.5,2.0,OFF,OFF,3,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,12,1.9881,10.0,2.0,0.7,20.0,2.5,5.0,OFF,1.2,OFF,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,13,2.3139,25.0,1.0,0.3,30.0,1.5,2.5,30,1.5,OFF,True,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,14,2.1194,30.0,1.0,0.5,50.0,3.0,4.0,OFF,1.5,OFF,True,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,15,2.4535,30.0,1.0,0.3,20.0,3.0,1.5,45,1.2,3,True,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,16,2.4221,10.0,1.25,0.7,40.0,1.5,4.0,OFF,1.2,OFF,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,17,2.3903,10.0,1.25,0.3,30.0,3.0,2.0,OFF,1.2,2,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,18,2.0835,10.0,1.0,0.7,20.0,1.0,5.0,40,1.5,3,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,19,2.0904,10.0,1.25,0.5,20.0,1.5,2.5,OFF,OFF,2,False,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,63,504,20,2.2286,15.0,2.5,0.5,30.0,2.0,2.0,45,1.0,3,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,126,504,0,2.0025,30.0,3.0,0.3,40.0,3.0,1.5,40,1.2,4,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,126,504,1,1.8378,30.0,3.0,0.7,40.0,1.0,5.0,35,1.2,4,False,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,126,504,2,1.7839,30.0,3.0,0.7,50.0,2.0,5.0,40,1.2,2,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,TATN,126,504,3,1.8392,30.0,3.0,0.3,50.0,2.5,2.0,OFF,1.2,2,False,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
