strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_atr_period,p_multiplier,p_pivot_type,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy
S1_MeanRev,hourly,AFLT,252,504,4,1.1778,20.0,2.0,0.3,30.0,1.0,2.5,35,1.2,OFF,False,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,hourly,AFLT,252,504,5,1.4259,15.0,1.5,0.5,50.0,2.0,2.5,35,1.0,OFF,False,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,0,1.4296,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,1,1.4296,,,,10.0,1.0,3.0,,OFF,OFF,False,25.0,2.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,2,1.4296,,,,20.0,2.0,3.0,,1.5,3,False,25.0,2.5,0.33,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,3,1.7753,,,,20.0,1.5,2.5,,1.0,OFF,False,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,4,2.5976,,,,10.0,1.5,2.5,,1.0,OFF,False,20.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,5,2.4214,,,,10.0,2.0,2.0,,1.0,OFF,False,25.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,6,2.9868,,,,10.0,2.0,2.0,,1.0,OFF,False,20.0,1.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,7,2.1868,,,,10.0,1.0,2.5,,1.0,3,False,20.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,8,2.0071,,,,10.0,2.0,2.0,,1.0,2,False,20.0,2.0,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,9,1.672,,,,15.0,1.0,1.5,,1.5,OFF,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,10,1.7994,,,,20.0,2.0,1.5,,1.2,3,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,11,2.0292,,,,20.0,2.0,1.5,,1.5,2,False,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,12,1.6756,,,,20.0,1.5,1.5,,OFF,2,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,13,1.3922,,,,20.0,1.0,1.5,,1.5,3,True,15.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,14,1.4723,,,,15.0,1.5,2.5,,1.2,3,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,15,1.388,,,,10.0,1.5,3.0,,1.0,2,True,15.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,16,2.0982,,,,20.0,2.0,3.0,,1.2,4,True,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,17,2.1014,,,,20.0,1.0,2.5,,OFF,2,True,20.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,18,2.169,,,,20.0,1.0,1.5,,1.5,2,True,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,19,2.3428,,,,10.0,1.0,2.5,,1.0,3,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,20,2.3237,,,,20.0,1.0,1.5,,1.0,3,False,15.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,21,2.4645,,,,10.0,1.5,2.5,,1.0,2,True,20.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,252,22,2.4202,,,,20.0,1.0,2.5,,OFF,OFF,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,0,1.0098,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,1,1.0098,,,,10.0,1.0,3.0,,OFF,OFF,False,25.0,2.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,2,1.0098,,,,20.0,2.0,3.0,,1.5,3,False,25.0,2.5,0.33,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,3,1.7864,,,,15.0,1.0,2.0,,1.0,OFF,False,20.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,4,1.6342,,,,20.0,2.0,1.5,,1.0,2,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,5,1.271,,,,10.0,1.5,1.5,,1.0,4,False,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,6,1.4242,,,,10.0,1.5,2.0,,1.2,OFF,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,7,1.5654,,,,20.0,1.5,2.0,,1.0,3,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,8,1.4048,,,,10.0,1.5,2.0,,1.2,OFF,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,9,1.1947,,,,15.0,1.5,1.5,,1.2,4,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,10,1.4573,,,,10.0,1.5,2.0,,1.2,3,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,11,1.1571,,,,15.0,2.0,2.0,,1.0,OFF,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,12,1.224,,,,20.0,1.0,1.5,,1.5,3,True,20.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,13,1.281,,,,15.0,1.0,3.0,,1.5,2,True,20.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,14,1.6016,,,,15.0,1.0,1.5,,OFF,3,True,20.0,2.0,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,15,1.6048,,,,20.0,1.0,1.5,,OFF,4,True,20.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,16,1.5063,,,,15.0,2.0,3.0,,1.5,4,True,25.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,17,1.6493,,,,20.0,2.0,2.0,,1.0,2,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,63,504,18,1.875,,,,20.0,2.0,2.0,,1.0,OFF,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,0,1.4296,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,1,1.4296,,,,10.0,1.0,3.0,,OFF,OFF,False,25.0,2.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,2,2.9863,,,,10.0,1.5,2.0,,1.0,OFF,False,20.0,1.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,3,2.7307,,,,15.0,1.0,2.0,,1.0,OFF,False,20.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,4,1.895,,,,15.0,1.0,1.5,,1.5,2,False,20.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,5,1.7699,,,,15.0,1.0,2.0,,1.2,3,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,6,1.6756,,,,20.0,1.5,2.5,,1.2,3,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,7,1.5407,,,,20.0,1.5,1.5,,1.2,4,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,8,2.3371,,,,20.0,1.0,3.0,,1.2,3,True,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,9,2.169,,,,20.0,1.0,1.5,,1.5,OFF,True,20.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,10,1.6676,,,,20.0,1.5,2.5,,OFF,4,True,25.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,11,2.3841,,,,15.0,2.0,3.0,,1.0,OFF,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,0,1.0098,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,1,1.0098,,,,10.0,1.0,3.0,,OFF,OFF,False,25.0,2.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,2,1.6862,,,,10.0,1.0,2.0,,1.0,OFF,False,20.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,3,1.8513,,,,15.0,2.0,1.5,,1.2,2,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,4,1.6311,,,,20.0,2.0,1.5,,1.0,2,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,5,1.4838,,,,15.0,1.0,2.0,,1.2,3,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,6,1.2594,,,,20.0,1.5,2.5,,1.2,3,False,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,7,1.514,,,,15.0,1.0,3.0,,1.2,2,True,20.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,8,1.6493,,,,10.0,2.0,3.0,,1.0,3,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,504,9,1.875,,,,10.0,1.0,3.0,,1.0,3,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,0,1.4296,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,1,3.1122,,,,10.0,1.5,1.5,,1.0,2,False,20.0,1.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,2,1.9429,,,,10.0,1.0,1.5,,1.0,2,False,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,3,1.8634,,,,20.0,1.5,2.0,,1.5,2,False,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,4,2.3371,,,,20.0,1.0,3.0,,1.5,OFF,True,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,252,5,2.1341,,,,20.0,2.0,2.0,,1.0,3,True,15.0,2.0,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,504,0,1.0098,,,,20.0,1.5,3.0,,1.2,2,False,25.0,2.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,504,1,1.7148,,,,10.0,1.0,2.0,,1.0,OFF,False,20.0,1.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,504,2,1.5295,,,,15.0,2.0,1.5,,1.2,2,False,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,504,3,1.1828,,,,15.0,1.0,3.0,,1.5,4,True,20.0,2.0,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,252,504,4,1.6493,,,,20.0,2.0,1.5,,1.0,2,True,15.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,0,2.5445,,,,30.0,1.0,1.5,,1.5,OFF,False,20.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,1,2.0971,,,,20.0,1.5,1.5,,1.2,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,2,1.6281,,,,30.0,1.0,3.0,,1.5,3,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,3,2.3313,,,,20.0,1.5,3.0,,1.0,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,4,2.2299,,,,20.0,1.0,2.5,,1.0,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,5,1.8068,,,,20.0,1.5,3.0,,1.0,4,True,25.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,6,2.0447,,,,40.0,1.5,2.5,,1.0,OFF,True,25.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,7,2.4317,,,,40.0,1.5,1.5,,1.0,4,False,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,8,2.2105,,,,20.0,1.0,2.0,,OFF,3,True,20.0,1.5,0.33,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,9,1.8762,,,,30.0,1.5,2.5,,1.0,2,True,15.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,10,1.82,,,,40.0,1.0,2.5,,OFF,4,True,20.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,11,1.5858,,,,20.0,1.5,3.0,,1.0,4,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,12,1.6317,,,,40.0,1.0,2.5,,1.2,3,False,25.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,13,2.0279,,,,20.0,2.0,3.0,,1.2,OFF,False,20.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,14,2.1421,,,,20.0,2.0,2.5,,1.2,OFF,False,20.0,1.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,15,2.5098,,,,30.0,1.5,2.5,,1.0,2,False,20.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,16,3.9038,,,,20.0,2.0,2.5,,1.2,OFF,False,25.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,17,3.2061,,,,40.0,1.0,2.5,,1.0,2,True,25.0,1.5,OFF,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,18,2.5045,,,,40.0,2.0,2.5,,1.0,3,True,20.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,19,2.5335,,,,20.0,1.0,3.0,,OFF,OFF,True,20.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,20,1.9709,,,,30.0,1.5,3.0,,1.5,3,True,20.0,2.0,0.33,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,21,1.9371,,,,30.0,1.0,2.5,,1.2,4,False,20.0,2.0,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,22,2.2743,,,,40.0,1.0,2.5,,1.5,3,False,20.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,23,2.3851,,,,30.0,1.5,1.5,,1.0,OFF,False,25.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,252,24,2.6981,,,,30.0,2.0,3.0,,1.2,OFF,True,25.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,0,1.6546,,,,30.0,2.0,1.5,,1.2,2,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,1,1.64,,,,30.0,1.0,1.5,,1.2,OFF,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,2,1.4825,,,,30.0,2.0,2.5,,1.2,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,3,1.4318,,,,20.0,1.5,3.0,,1.0,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,4,1.1294,,,,40.0,2.0,2.5,,1.0,2,True,25.0,2.5,OFF,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,5,1.2773,,,,20.0,1.5,3.0,,1.0,4,True,25.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,6,1.5098,,,,30.0,1.5,1.5,,1.0,4,True,25.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,7,1.5074,,,,30.0,2.0,3.0,,OFF,4,True,25.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,8,1.1212,,,,20.0,1.5,2.5,,1.0,4,True,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,9,1.4152,,,,20.0,1.5,2.0,,1.0,4,True,20.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,10,1.1212,,,,20.0,2.0,2.5,,1.0,4,True,15.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,11,1.4418,,,,20.0,1.5,3.0,,1.0,4,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,12,1.6777,,,,30.0,2.0,2.5,,1.0,OFF,True,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,13,1.7594,,,,30.0,2.0,2.5,,1.0,4,True,20.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,14,1.8718,,,,20.0,1.0,2.5,,1.2,3,False,15.0,2.0,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,15,2.0801,,,,40.0,1.0,3.0,,1.2,OFF,True,20.0,2.0,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,16,2.3198,,,,30.0,2.0,3.0,,1.5,2,True,20.0,2.0,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,17,1.8724,,,,40.0,2.0,2.5,,1.0,3,False,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,18,1.8688,,,,30.0,1.0,2.5,,1.2,3,False,20.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,19,1.6893,,,,40.0,1.0,2.5,,1.5,3,False,20.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,20,1.4958,,,,20.0,2.0,2.0,,1.5,4,True,20.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,0,2.5445,,,,30.0,1.0,1.5,,1.5,OFF,False,20.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,1,1.6281,,,,40.0,2.0,2.5,,1.5,3,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,2,2.2299,,,,30.0,2.0,2.5,,1.2,3,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,3,2.4498,,,,40.0,1.5,2.5,,1.0,4,True,25.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,4,2.2492,,,,30.0,2.0,2.5,,OFF,OFF,True,20.0,1.5,0.33,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,5,1.7108,,,,40.0,1.5,2.5,,1.0,OFF,True,15.0,1.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,6,1.7206,,,,40.0,1.5,2.5,,OFF,3,False,20.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,7,2.0439,,,,20.0,1.5,3.0,,1.2,2,False,20.0,2.0,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,8,4.0664,,,,30.0,2.0,2.5,,1.2,2,False,20.0,1.5,0.2,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,9,2.4115,,,,30.0,1.0,2.0,,1.0,3,True,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,10,1.9709,,,,30.0,1.5,3.0,,1.5,2,True,20.0,2.0,OFF,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,11,1.7415,,,,20.0,2.0,3.0,,1.5,4,False,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,12,2.8161,,,,30.0,2.0,2.0,,1.2,OFF,False,25.0,2.0,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,0,1.6546,,,,30.0,2.0,1.5,,1.2,2,True,15.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,1,1.4261,,,,40.0,1.5,2.5,,1.0,2,True,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,2,1.2137,,,,30.0,2.0,2.5,,1.0,OFF,True,15.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,3,2.0055,,,,40.0,1.5,2.5,,1.0,4,True,25.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,4,1.216,,,,30.0,1.5,2.0,,1.0,4,True,20.0,2.5,OFF,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,5,1.1212,,,,20.0,1.0,2.0,,1.0,4,True,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,6,1.5051,,,,40.0,1.5,2.0,,1.0,OFF,True,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,7,2.0801,,,,40.0,1.5,2.5,,1.0,OFF,True,20.0,2.0,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,8,2.3,,,,20.0,2.0,3.0,,1.0,2,True,20.0,2.0,OFF,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,9,1.6149,,,,30.0,2.0,2.5,,1.0,OFF,False,20.0,2.5,0.33,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,10,1.5252,,,,30.0,1.0,2.0,,1.2,3,False,20.0,2.5,0.2,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,0,2.5445,,,,30.0,1.0,1.5,,1.5,OFF,False,20.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,1,2.0175,,,,40.0,1.5,2.5,,1.0,2,True,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,2,2.0822,,,,40.0,1.0,3.0,,OFF,OFF,True,15.0,1.5,OFF,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,3,1.7391,,,,20.0,1.5,2.0,,OFF,3,False,15.0,2.5,0.25,OFF,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,4,3.7233,,,,20.0,1.0,2.5,,1.5,2,False,20.0,1.5,0.25,ON,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,252,5,1.9709,,,,20.0,1.5,3.0,,1.5,3,True,20.0,2.0,OFF,ON,,,,,,,,,,,,,,,,,,,,
