ticker,strategy,timeframe,approach,sigma_variant,sharpe_median,sharpe_mean,n_obs
LSRG,S5_PivotPoints,daily,A,daily,-1.2876,-0.9229,6
LSRG,S5_PivotPoints,daily,B,daily,-0.0368,-0.0602,4
LSRG,S5_PivotPoints,daily,C,daily,0.0,-0.0255,4
LSRG,S5_PivotPoints,daily,D,daily,-0.8026,-0.6502,4
LSRG,S5_PivotPoints,daily,E,daily,0.0,0.2374,4
LSRG,S5_PivotPoints,daily,F,daily,0.0,-0.0258,4
LSRG,S5_PivotPoints,daily,G,daily,0.0,0.237,4
LSRG,S5_PivotPoints,hourly,A,v1_sqrt9,-0.5728,-0.6686,6
LSRG,S5_PivotPoints,hourly,B,v1_sqrt9,-0.0466,-0.1569,4
LSRG,S5_PivotPoints,hourly,B,v2_sqrtN,-0.0466,-0.1569,4
LSRG,S5_PivotPoints,hourly,B,v3_div9,-0.3878,-0.4493,4
LSRG,S5_PivotPoints,hourly,B,v4_realized,-0.2334,-0.329,4
LSRG,S5_PivotPoints,hourly,C,v1_sqrt9,0.5767,0.6684,4
LSRG,S5_PivotPoints,hourly,C,v2_sqrtN,0.556,0.6581,4
LSRG,S5_PivotPoints,hourly,C,v3_div9,0.5767,0.6684,4
LSRG,S5_PivotPoints,hourly,C,v4_realized,0.0715,-0.0167,4
LSRG,S5_PivotPoints,hourly,D,v1_sqrt9,-0.3675,-0.4127,4
LSRG,S5_PivotPoints,hourly,D,v2_sqrtN,-0.3675,-0.4127,4
LSRG,S5_PivotPoints,hourly,D,v3_div9,-0.3675,-0.4127,4
LSRG,S5_PivotPoints,hourly,D,v4_realized,-0.3572,-0.375,4
LSRG,S5_PivotPoints,hourly,E,v1_sqrt9,0.787,0.8425,4
LSRG,S5_PivotPoints,hourly,E,v2_sqrtN,0.787,0.8321,4
LSRG,S5_PivotPoints,hourly,E,v3_div9,0.6797,0.6784,4
LSRG,S5_PivotPoints,hourly,E,v4_realized,0.136,0.1549,4
LSRG,S5_PivotPoints,hourly,F,v1_sqrt9,0.596,0.6853,4
LSRG,S5_PivotPoints,hourly,F,v2_sqrtN,0.579,0.6768,4
LSRG,S5_PivotPoints,hourly,F,v3_div9,0.596,0.6853,4
LSRG,S5_PivotPoints,hourly,F,v4_realized,0.0715,-0.0167,4
LSRG,S5_PivotPoints,hourly,G,v1_sqrt9,0.8007,0.855,4
LSRG,S5_PivotPoints,hourly,G,v2_sqrtN,0.7836,0.8464,4
LSRG,S5_PivotPoints,hourly,G,v3_div9,0.7094,0.6942,4
LSRG,S5_PivotPoints,hourly,G,v4_realized,0.136,0.1549,4
LSRG,S6_VWAP,daily,A,daily,-0.2057,-0.4561,6
LSRG,S6_VWAP,daily,B,daily,0.2926,0.0746,4
LSRG,S6_VWAP,daily,C,daily,-0.2086,-0.0177,4
LSRG,S6_VWAP,daily,D,daily,0.059,0.1758,4
LSRG,S6_VWAP,daily,E,daily,-0.3278,-0.19,4
LSRG,S6_VWAP,daily,F,daily,-0.1972,-0.0223,4
LSRG,S6_VWAP,daily,G,daily,-0.3484,-0.2027,4
LSRG,S6_VWAP,hourly,A,v1_sqrt9,-0.2877,-0.3219,6
LSRG,S6_VWAP,hourly,B,v1_sqrt9,0.439,0.3335,4
LSRG,S6_VWAP,hourly,B,v2_sqrtN,0.439,0.3335,4
LSRG,S6_VWAP,hourly,B,v3_div9,0.0325,-0.074,4
LSRG,S6_VWAP,hourly,B,v4_realized,0.1947,0.0981,4
LSRG,S6_VWAP,hourly,C,v1_sqrt9,0.6814,0.662,4
LSRG,S6_VWAP,hourly,C,v2_sqrtN,0.6814,0.662,4
LSRG,S6_VWAP,hourly,C,v3_div9,0.6814,0.662,4
LSRG,S6_VWAP,hourly,C,v4_realized,0.197,0.2604,4
LSRG,S6_VWAP,hourly,D,v1_sqrt9,-0.2686,-0.1662,4
LSRG,S6_VWAP,hourly,D,v2_sqrtN,-0.2686,-0.1662,4
LSRG,S6_VWAP,hourly,D,v3_div9,-0.2686,-0.1662,4
LSRG,S6_VWAP,hourly,D,v4_realized,-0.1064,-0.0844,4
LSRG,S6_VWAP,hourly,E,v1_sqrt9,0.8606,0.886,4
LSRG,S6_VWAP,hourly,E,v2_sqrtN,0.8606,0.886,4
LSRG,S6_VWAP,hourly,E,v3_div9,0.8325,0.7935,4
LSRG,S6_VWAP,hourly,E,v4_realized,0.2168,0.0787,4
LSRG,S6_VWAP,hourly,F,v1_sqrt9,0.6932,0.6715,4
LSRG,S6_VWAP,hourly,F,v2_sqrtN,0.6932,0.6715,4
LSRG,S6_VWAP,hourly,F,v3_div9,0.6932,0.6715,4
LSRG,S6_VWAP,hourly,F,v4_realized,0.197,0.2604,4
LSRG,S6_VWAP,hourly,G,v1_sqrt9,0.867,0.8892,4
LSRG,S6_VWAP,hourly,G,v2_sqrtN,0.867,0.8892,4
LSRG,S6_VWAP,hourly,G,v3_div9,0.8391,0.7992,4
LSRG,S6_VWAP,hourly,G,v4_realized,0.2168,0.0787,4
MGNT,S1_MeanRev,daily,A,daily,0.7896,0.5824,6
MGNT,S1_MeanRev,daily,B,daily,0.7363,0.614,4
MGNT,S1_MeanRev,daily,C,daily,0.4774,0.6273,4
MGNT,S1_MeanRev,daily,D,daily,0.5379,0.0326,4
MGNT,S1_MeanRev,daily,E,daily,0.4551,0.6402,4
MGNT,S1_MeanRev,daily,F,daily,0.4935,0.6118,4
MGNT,S1_MeanRev,daily,G,daily,0.4687,0.6355,4
MGNT,S1_MeanRev,hourly,A,v1_sqrt9,-0.0848,-0.0905,6
MGNT,S1_MeanRev,hourly,B,v1_sqrt9,0.46,0.3312,4
MGNT,S1_MeanRev,hourly,B,v2_sqrtN,0.46,0.3312,4
MGNT,S1_MeanRev,hourly,B,v3_div9,-0.0559,-0.0571,4
MGNT,S1_MeanRev,hourly,B,v4_realized,0.1746,0.1268,4
MGNT,S1_MeanRev,hourly,C,v1_sqrt9,0.6338,0.654,4
MGNT,S1_MeanRev,hourly,C,v2_sqrtN,0.6338,0.654,4
MGNT,S1_MeanRev,hourly,C,v3_div9,0.6338,0.654,4
MGNT,S1_MeanRev,hourly,C,v4_realized,0.6179,0.3612,4
MGNT,S1_MeanRev,hourly,D,v1_sqrt9,-0.0628,-0.0639,4
MGNT,S1_MeanRev,hourly,D,v2_sqrtN,-0.0628,-0.0639,4
MGNT,S1_MeanRev,hourly,D,v3_div9,-0.0628,-0.0639,4
MGNT,S1_MeanRev,hourly,D,v4_realized,-0.1168,-0.1237,4
MGNT,S1_MeanRev,hourly,E,v1_sqrt9,0.5824,0.4476,4
MGNT,S1_MeanRev,hourly,E,v2_sqrtN,0.5824,0.4476,4
MGNT,S1_MeanRev,hourly,E,v3_div9,0.4194,0.284,4
MGNT,S1_MeanRev,hourly,E,v4_realized,0.6179,0.4374,4
MGNT,S1_MeanRev,hourly,F,v1_sqrt9,0.6536,0.6639,4
MGNT,S1_MeanRev,hourly,F,v2_sqrtN,0.6536,0.6639,4
MGNT,S1_MeanRev,hourly,F,v3_div9,0.6536,0.6639,4
MGNT,S1_MeanRev,hourly,F,v4_realized,0.6179,0.3612,4
MGNT,S1_MeanRev,hourly,G,v1_sqrt9,0.5824,0.4476,4
MGNT,S1_MeanRev,hourly,G,v2_sqrtN,0.5824,0.4476,4
MGNT,S1_MeanRev,hourly,G,v3_div9,0.4194,0.284,4
MGNT,S1_MeanRev,hourly,G,v4_realized,0.6179,0.4374,4
MGNT,S2_Bollinger,daily,A,daily,0.5035,0.5782,6
MGNT,S2_Bollinger,daily,B,daily,0.253,0.3963,4
MGNT,S2_Bollinger,daily,C,daily,1.07,0.8719,4
MGNT,S2_Bollinger,daily,D,daily,0.4104,0.4164,4
MGNT,S2_Bollinger,daily,E,daily,1.1986,1.0428,4
MGNT,S2_Bollinger,daily,F,daily,1.0208,0.8329,4
MGNT,S2_Bollinger,daily,G,daily,1.1476,1.0031,4
MGNT,S2_Bollinger,hourly,A,v1_sqrt9,-0.1621,-0.1208,6
MGNT,S2_Bollinger,hourly,B,v1_sqrt9,0.4824,0.2478,4
MGNT,S2_Bollinger,hourly,B,v2_sqrtN,0.4824,0.2478,4
MGNT,S2_Bollinger,hourly,B,v3_div9,-0.0559,-0.0571,4
MGNT,S2_Bollinger,hourly,B,v4_realized,0.1746,0.1706,4
MGNT,S2_Bollinger,hourly,C,v1_sqrt9,0.5827,0.6285,4
MGNT,S2_Bollinger,hourly,C,v2_sqrtN,0.5827,0.6285,4
MGNT,S2_Bollinger,hourly,C,v3_div9,0.5827,0.6285,4
MGNT,S2_Bollinger,hourly,C,v4_realized,0.469,0.2478,4
MGNT,S2_Bollinger,hourly,D,v1_sqrt9,-0.2076,-0.1363,4
MGNT,S2_Bollinger,hourly,D,v2_sqrtN,-0.2076,-0.1363,4
MGNT,S2_Bollinger,hourly,D,v3_div9,-0.2076,-0.1363,4
MGNT,S2_Bollinger,hourly,D,v4_realized,-0.2592,-0.1949,4
MGNT,S2_Bollinger,hourly,E,v1_sqrt9,0.4194,0.3962,4
MGNT,S2_Bollinger,hourly,E,v2_sqrtN,0.4194,0.3962,4
MGNT,S2_Bollinger,hourly,E,v3_div9,0.4194,0.314,4
MGNT,S2_Bollinger,hourly,E,v4_realized,0.6338,0.4684,4
MGNT,S2_Bollinger,hourly,F,v1_sqrt9,0.5802,0.6273,4
MGNT,S2_Bollinger,hourly,F,v2_sqrtN,0.5802,0.6273,4
MGNT,S2_Bollinger,hourly,F,v3_div9,0.5802,0.6273,4
MGNT,S2_Bollinger,hourly,F,v4_realized,0.469,0.2478,4
MGNT,S2_Bollinger,hourly,G,v1_sqrt9,0.4194,0.386,4
MGNT,S2_Bollinger,hourly,G,v2_sqrtN,0.4194,0.386,4
MGNT,S2_Bollinger,hourly,G,v3_div9,0.4194,0.3038,4
MGNT,S2_Bollinger,hourly,G,v4_realized,0.6338,0.4684,4
MGNT,S3_Donchian,daily,A,daily,0.2164,0.1506,6
MGNT,S3_Donchian,daily,B,daily,0.393,0.5142,4
MGNT,S3_Donchian,daily,C,daily,0.7933,0.7396,4
MGNT,S3_Donchian,daily,D,daily,-0.3138,-0.1082,4
MGNT,S3_Donchian,daily,E,daily,0.7446,0.4689,4
MGNT,S3_Donchian,daily,F,daily,0.7933,0.7543,4
MGNT,S3_Donchian,daily,G,daily,0.7446,0.4663,4
MGNT,S3_Donchian,hourly,A,v1_sqrt9,0.252,0.1253,6
MGNT,S3_Donchian,hourly,B,v1_sqrt9,0.4746,0.3524,4
MGNT,S3_Donchian,hourly,B,v2_sqrtN,0.4746,0.3524,4
MGNT,S3_Donchian,hourly,B,v3_div9,-1.1669,-1.1748,4
MGNT,S3_Donchian,hourly,B,v4_realized,-0.926,-0.7428,4
MGNT,S3_Donchian,hourly,C,v1_sqrt9,0.6007,0.4357,4
MGNT,S3_Donchian,hourly,C,v2_sqrtN,0.6007,0.4386,4
MGNT,S3_Donchian,hourly,C,v3_div9,0.6007,0.4357,4
MGNT,S3_Donchian,hourly,C,v4_realized,-0.7053,-0.6115,4
MGNT,S3_Donchian,hourly,D,v1_sqrt9,0.6304,0.5376,4
MGNT,S3_Donchian,hourly,D,v2_sqrtN,0.6304,0.5367,4
MGNT,S3_Donchian,hourly,D,v3_div9,0.6304,0.5329,4
MGNT,S3_Donchian,hourly,D,v4_realized,0.7009,0.7138,4
MGNT,S3_Donchian,hourly,E,v1_sqrt9,0.4452,0.5249,4
MGNT,S3_Donchian,hourly,E,v2_sqrtN,0.4452,0.5249,4
MGNT,S3_Donchian,hourly,E,v3_div9,0.2869,0.0485,4
MGNT,S3_Donchian,hourly,E,v4_realized,-1.1918,-1.0964,4
MGNT,S3_Donchian,hourly,F,v1_sqrt9,0.8012,0.5513,4
MGNT,S3_Donchian,hourly,F,v2_sqrtN,0.8012,0.5532,4
MGNT,S3_Donchian,hourly,F,v3_div9,0.6464,0.474,4
MGNT,S3_Donchian,hourly,F,v4_realized,-0.3465,-0.3904,4
MGNT,S3_Donchian,hourly,G,v1_sqrt9,0.6464,0.6418,4
MGNT,S3_Donchian,hourly,G,v2_sqrtN,0.6464,0.6418,4
MGNT,S3_Donchian,hourly,G,v3_div9,0.2886,0.1014,4
MGNT,S3_Donchian,hourly,G,v4_realized,-0.795,-0.9239,4
MGNT,S4_Supertrend,daily,A,daily,0.627,0.5029,6
MGNT,S4_Supertrend,daily,B,daily,0.6026,0.2945,4
MGNT,S4_Supertrend,daily,C,daily,1.0391,1.0361,4
MGNT,S4_Supertrend,daily,D,daily,0.1875,0.2318,4
MGNT,S4_Supertrend,daily,E,daily,0.6333,0.3945,4
MGNT,S4_Supertrend,daily,F,daily,1.0675,1.08,4
MGNT,S4_Supertrend,daily,G,daily,0.6327,0.4116,4
MGNT,S4_Supertrend,hourly,A,v1_sqrt9,0.2714,0.4219,6
MGNT,S4_Supertrend,hourly,B,v1_sqrt9,0.3839,0.3856,4
MGNT,S4_Supertrend,hourly,B,v2_sqrtN,0.3839,0.3856,4
MGNT,S4_Supertrend,hourly,B,v3_div9,-0.9972,-1.082,4
MGNT,S4_Supertrend,hourly,B,v4_realized,-0.3372,-0.3852,4
MGNT,S4_Supertrend,hourly,C,v1_sqrt9,1.8095,1.8386,4
MGNT,S4_Supertrend,hourly,C,v2_sqrtN,1.8138,1.7719,4
MGNT,S4_Supertrend,hourly,C,v3_div9,1.8095,1.8386,4
MGNT,S4_Supertrend,hourly,C,v4_realized,0.6099,0.2851,4
MGNT,S4_Supertrend,hourly,D,v1_sqrt9,0.3272,0.5266,4
MGNT,S4_Supertrend,hourly,D,v2_sqrtN,0.3272,0.526,4
MGNT,S4_Supertrend,hourly,D,v3_div9,0.2714,0.4986,4
MGNT,S4_Supertrend,hourly,D,v4_realized,0.2742,0.4556,4
MGNT,S4_Supertrend,hourly,E,v1_sqrt9,1.2786,1.3714,4
MGNT,S4_Supertrend,hourly,E,v2_sqrtN,1.017,1.2406,4
MGNT,S4_Supertrend,hourly,E,v3_div9,0.9796,0.558,4
MGNT,S4_Supertrend,hourly,E,v4_realized,0.2572,0.2761,4
MGNT,S4_Supertrend,hourly,F,v1_sqrt9,1.8864,1.8771,4
MGNT,S4_Supertrend,hourly,F,v2_sqrtN,1.8892,1.8096,4
MGNT,S4_Supertrend,hourly,F,v3_div9,1.8912,1.8794,4
MGNT,S4_Supertrend,hourly,F,v4_realized,0.6163,0.2882,4
MGNT,S4_Supertrend,hourly,G,v1_sqrt9,1.2786,1.3993,4
MGNT,S4_Supertrend,hourly,G,v2_sqrtN,1.017,1.2685,4
MGNT,S4_Supertrend,hourly,G,v3_div9,0.9796,0.5491,4
MGNT,S4_Supertrend,hourly,G,v4_realized,0.3023,0.2986,4
MGNT,S5_PivotPoints,daily,A,daily,-0.2053,-0.2856,6
MGNT,S5_PivotPoints,daily,B,daily,-0.2053,0.0139,4
MGNT,S5_PivotPoints,daily,C,daily,0.7484,0.5932,4
MGNT,S5_PivotPoints,daily,D,daily,-0.1996,-0.0389,4
MGNT,S5_PivotPoints,daily,E,daily,0.7484,0.5932,4
MGNT,S5_PivotPoints,daily,F,daily,0.774,0.606,4
MGNT,S5_PivotPoints,daily,G,daily,0.774,0.606,4
MGNT,S5_PivotPoints,hourly,A,v1_sqrt9,-1.5414,-1.6047,6
MGNT,S5_PivotPoints,hourly,B,v1_sqrt9,-1.0572,-1.3142,4
MGNT,S5_PivotPoints,hourly,B,v2_sqrtN,-1.0572,-1.3142,4
MGNT,S5_PivotPoints,hourly,B,v3_div9,-1.557,-1.645,4
MGNT,S5_PivotPoints,hourly,B,v4_realized,-1.3449,-1.6146,4
MGNT,S5_PivotPoints,hourly,C,v1_sqrt9,-0.4699,-0.4528,4
MGNT,S5_PivotPoints,hourly,C,v2_sqrtN,-0.4699,-0.4528,4
MGNT,S5_PivotPoints,hourly,C,v3_div9,-0.4699,-0.4528,4
MGNT,S5_PivotPoints,hourly,C,v4_realized,-0.0758,-0.4066,4
MGNT,S5_PivotPoints,hourly,D,v1_sqrt9,-1.6922,-1.9798,4
MGNT,S5_PivotPoints,hourly,D,v2_sqrtN,-1.6922,-1.9798,4
MGNT,S5_PivotPoints,hourly,D,v3_div9,-1.6922,-1.9798,4
MGNT,S5_PivotPoints,hourly,D,v4_realized,-1.758,-2.0207,4
MGNT,S5_PivotPoints,hourly,E,v1_sqrt9,-0.0092,-0.1244,4
MGNT,S5_PivotPoints,hourly,E,v2_sqrtN,-0.0092,-0.1244,4
MGNT,S5_PivotPoints,hourly,E,v3_div9,-0.2184,-0.2478,4
MGNT,S5_PivotPoints,hourly,E,v4_realized,-0.4784,-0.3892,4
MGNT,S5_PivotPoints,hourly,F,v1_sqrt9,-0.4896,-0.473,4
MGNT,S5_PivotPoints,hourly,F,v2_sqrtN,-0.4896,-0.473,4
MGNT,S5_PivotPoints,hourly,F,v3_div9,-0.4896,-0.473,4
MGNT,S5_PivotPoints,hourly,F,v4_realized,-0.0758,-0.4066,4
MGNT,S5_PivotPoints,hourly,G,v1_sqrt9,-0.0196,-0.1301,4
MGNT,S5_PivotPoints,hourly,G,v2_sqrtN,-0.0196,-0.1301,4
MGNT,S5_PivotPoints,hourly,G,v3_div9,-0.2175,-0.2553,4
MGNT,S5_PivotPoints,hourly,G,v4_realized,-0.4784,-0.3892,4
MGNT,S6_VWAP,daily,A,daily,0.0,-0.0919,6
MGNT,S6_VWAP,daily,B,daily,0.1296,-0.0202,4
MGNT,S6_VWAP,daily,C,daily,0.4296,0.5779,4
MGNT,S6_VWAP,daily,D,daily,-0.0654,-0.1288,4
MGNT,S6_VWAP,daily,E,daily,0.4296,0.5779,4
MGNT,S6_VWAP,daily,F,daily,0.4296,0.5757,4
MGNT,S6_VWAP,daily,G,daily,0.4296,0.5757,4
MGNT,S6_VWAP,hourly,A,v1_sqrt9,-1.0412,-1.0994,6
MGNT,S6_VWAP,hourly,B,v1_sqrt9,-0.9056,-0.8396,4
MGNT,S6_VWAP,hourly,B,v2_sqrtN,-0.9056,-0.8396,4
MGNT,S6_VWAP,hourly,B,v3_div9,-1.0303,-1.0326,4
MGNT,S6_VWAP,hourly,B,v4_realized,-0.7192,-0.9686,4
MGNT,S6_VWAP,hourly,C,v1_sqrt9,0.0382,0.3797,4
MGNT,S6_VWAP,hourly,C,v2_sqrtN,0.0382,0.3797,4
MGNT,S6_VWAP,hourly,C,v3_div9,0.0382,0.3797,4
MGNT,S6_VWAP,hourly,C,v4_realized,0.4272,0.0558,4
MGNT,S6_VWAP,hourly,D,v1_sqrt9,-1.255,-1.2441,4
MGNT,S6_VWAP,hourly,D,v2_sqrtN,-1.255,-1.2441,4
MGNT,S6_VWAP,hourly,D,v3_div9,-1.255,-1.2441,4
MGNT,S6_VWAP,hourly,D,v4_realized,-1.2845,-1.2862,4
MGNT,S6_VWAP,hourly,E,v1_sqrt9,0.0382,0.3579,4
MGNT,S6_VWAP,hourly,E,v2_sqrtN,0.0382,0.3579,4
MGNT,S6_VWAP,hourly,E,v3_div9,0.0,0.0823,4
MGNT,S6_VWAP,hourly,E,v4_realized,-0.0506,-0.1612,4
MGNT,S6_VWAP,hourly,F,v1_sqrt9,0.0382,0.39,4
MGNT,S6_VWAP,hourly,F,v2_sqrtN,0.0382,0.39,4
MGNT,S6_VWAP,hourly,F,v3_div9,0.0382,0.39,4
MGNT,S6_VWAP,hourly,F,v4_realized,0.4272,0.0558,4
MGNT,S6_VWAP,hourly,G,v1_sqrt9,0.0382,0.3664,4
MGNT,S6_VWAP,hourly,G,v2_sqrtN,0.0382,0.3664,4
MGNT,S6_VWAP,hourly,G,v3_div9,0.0,0.0926,4
MGNT,S6_VWAP,hourly,G,v4_realized,-0.0506,-0.1612,4
MOEX,S1_MeanRev,daily,A,daily,0.3528,0.4611,6
MOEX,S1_MeanRev,daily,B,daily,0.7126,0.7934,4
MOEX,S1_MeanRev,daily,C,daily,0.8984,0.5147,4
MOEX,S1_MeanRev,daily,D,daily,0.3528,0.6013,4
MOEX,S1_MeanRev,daily,E,daily,0.8984,0.865,4
MOEX,S1_MeanRev,daily,F,daily,0.8949,0.5031,4
MOEX,S1_MeanRev,daily,G,daily,0.8949,0.8533,4
MOEX,S1_MeanRev,hourly,A,v1_sqrt9,0.1659,0.166,6
MOEX,S1_MeanRev,hourly,B,v1_sqrt9,-0.3874,-0.0813,4
MOEX,S1_MeanRev,hourly,B,v2_sqrtN,-0.3874,-0.0813,4
MOEX,S1_MeanRev,hourly,B,v3_div9,0.1074,0.137,4
MOEX,S1_MeanRev,hourly,B,v4_realized,0.1074,0.2053,4
MOEX,S1_MeanRev,hourly,C,v1_sqrt9,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,C,v2_sqrtN,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,C,v3_div9,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,C,v4_realized,-0.1674,-0.4067,4
MOEX,S1_MeanRev,hourly,D,v1_sqrt9,-0.1674,-0.08,4
MOEX,S1_MeanRev,hourly,D,v2_sqrtN,-0.1674,-0.08,4
MOEX,S1_MeanRev,hourly,D,v3_div9,-0.1674,-0.08,4
MOEX,S1_MeanRev,hourly,D,v4_realized,-0.1674,-0.08,4
MOEX,S1_MeanRev,hourly,E,v1_sqrt9,0.2448,0.2874,4
MOEX,S1_MeanRev,hourly,E,v2_sqrtN,0.2448,0.2874,4
MOEX,S1_MeanRev,hourly,E,v3_div9,0.2275,0.2361,4
MOEX,S1_MeanRev,hourly,E,v4_realized,0.3417,0.1187,4
MOEX,S1_MeanRev,hourly,F,v1_sqrt9,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,F,v2_sqrtN,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,F,v3_div9,0.3478,0.3676,4
MOEX,S1_MeanRev,hourly,F,v4_realized,-0.1674,-0.4067,4
MOEX,S1_MeanRev,hourly,G,v1_sqrt9,0.2448,0.2874,4
MOEX,S1_MeanRev,hourly,G,v2_sqrtN,0.2448,0.2874,4
MOEX,S1_MeanRev,hourly,G,v3_div9,0.2275,0.2361,4
MOEX,S1_MeanRev,hourly,G,v4_realized,0.3417,0.1187,4
MOEX,S2_Bollinger,daily,A,daily,0.3806,0.3633,6
MOEX,S2_Bollinger,daily,B,daily,0.9714,0.8742,4
MOEX,S2_Bollinger,daily,C,daily,0.9201,0.8952,4
MOEX,S2_Bollinger,daily,D,daily,0.469,0.58,4
MOEX,S2_Bollinger,daily,E,daily,1.1042,0.8682,4
MOEX,S2_Bollinger,daily,F,daily,0.9084,0.8877,4
MOEX,S2_Bollinger,daily,G,daily,1.1018,0.8621,4
MOEX,S2_Bollinger,hourly,A,v1_sqrt9,0.4503,0.2845,6
MOEX,S2_Bollinger,hourly,B,v1_sqrt9,-0.3398,-0.1355,4
MOEX,S2_Bollinger,hourly,B,v2_sqrtN,-0.3398,-0.1355,4
MOEX,S2_Bollinger,hourly,B,v3_div9,0.1074,0.137,4
MOEX,S2_Bollinger,hourly,B,v4_realized,0.1074,0.1227,4
MOEX,S2_Bollinger,hourly,C,v1_sqrt9,0.215,0.4785,4
MOEX,S2_Bollinger,hourly,C,v2_sqrtN,0.215,0.4785,4
MOEX,S2_Bollinger,hourly,C,v3_div9,0.215,0.4785,4
MOEX,S2_Bollinger,hourly,C,v4_realized,-0.4855,-0.5996,4
MOEX,S2_Bollinger,hourly,D,v1_sqrt9,-0.2662,-0.0422,4
MOEX,S2_Bollinger,hourly,D,v2_sqrtN,-0.2662,-0.0422,4
MOEX,S2_Bollinger,hourly,D,v3_div9,-0.2662,-0.0422,4
MOEX,S2_Bollinger,hourly,D,v4_realized,-0.2662,-0.0445,4
MOEX,S2_Bollinger,hourly,E,v1_sqrt9,0.215,0.4026,4
MOEX,S2_Bollinger,hourly,E,v2_sqrtN,0.215,0.4026,4
MOEX,S2_Bollinger,hourly,E,v3_div9,0.0,0.1224,4
MOEX,S2_Bollinger,hourly,E,v4_realized,0.3122,-0.0626,4
MOEX,S2_Bollinger,hourly,F,v1_sqrt9,0.215,0.4697,4
MOEX,S2_Bollinger,hourly,F,v2_sqrtN,0.215,0.4697,4
MOEX,S2_Bollinger,hourly,F,v3_div9,0.215,0.4697,4
MOEX,S2_Bollinger,hourly,F,v4_realized,-0.4855,-0.5996,4
MOEX,S2_Bollinger,hourly,G,v1_sqrt9,0.215,0.4144,4
MOEX,S2_Bollinger,hourly,G,v2_sqrtN,0.215,0.4144,4
MOEX,S2_Bollinger,hourly,G,v3_div9,0.0,0.1224,4
MOEX,S2_Bollinger,hourly,G,v4_realized,0.3122,-0.0626,4
MOEX,S3_Donchian,daily,A,daily,0.8477,0.572,6
MOEX,S3_Donchian,daily,B,daily,0.6376,0.5364,4
MOEX,S3_Donchian,daily,C,daily,1.0893,0.854,4
MOEX,S3_Donchian,daily,D,daily,0.8477,0.6702,4
MOEX,S3_Donchian,daily,E,daily,-0.1478,-0.0405,4
MOEX,S3_Donchian,daily,F,daily,1.1014,0.86,4
MOEX,S3_Donchian,daily,G,daily,-0.1337,-0.0334,4
MOEX,S3_Donchian,hourly,A,v1_sqrt9,0.266,0.2886,6
MOEX,S3_Donchian,hourly,B,v1_sqrt9,0.2284,0.4959,4
MOEX,S3_Donchian,hourly,B,v2_sqrtN,0.2284,0.4959,4
MOEX,S3_Donchian,hourly,B,v3_div9,0.0033,-0.2518,4
MOEX,S3_Donchian,hourly,B,v4_realized,0.3154,0.312,4
MOEX,S3_Donchian,hourly,C,v1_sqrt9,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,C,v2_sqrtN,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,C,v3_div9,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,C,v4_realized,0.4254,-0.002,4
MOEX,S3_Donchian,hourly,D,v1_sqrt9,0.5621,0.3241,4
MOEX,S3_Donchian,hourly,D,v2_sqrtN,0.5621,0.3241,4
MOEX,S3_Donchian,hourly,D,v3_div9,0.5618,0.3239,4
MOEX,S3_Donchian,hourly,D,v4_realized,0.5618,0.3239,4
MOEX,S3_Donchian,hourly,E,v1_sqrt9,0.2081,0.3581,4
MOEX,S3_Donchian,hourly,E,v2_sqrtN,0.2081,0.3581,4
MOEX,S3_Donchian,hourly,E,v3_div9,0.0406,-0.0061,4
MOEX,S3_Donchian,hourly,E,v4_realized,0.278,0.279,4
MOEX,S3_Donchian,hourly,F,v1_sqrt9,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,F,v2_sqrtN,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,F,v3_div9,0.8765,0.9348,4
MOEX,S3_Donchian,hourly,F,v4_realized,0.4254,-0.002,4
MOEX,S3_Donchian,hourly,G,v1_sqrt9,0.3015,0.4048,4
MOEX,S3_Donchian,hourly,G,v2_sqrtN,0.3015,0.4048,4
MOEX,S3_Donchian,hourly,G,v3_div9,0.0406,-0.0061,4
MOEX,S3_Donchian,hourly,G,v4_realized,0.278,0.279,4
MOEX,S4_Supertrend,daily,A,daily,-0.0187,0.1587,6
MOEX,S4_Supertrend,daily,B,daily,0.6815,0.6624,4
MOEX,S4_Supertrend,daily,C,daily,0.6,0.611,4
MOEX,S4_Supertrend,daily,D,daily,-0.5015,-0.3134,4
MOEX,S4_Supertrend,daily,E,daily,1.0171,0.7964,4
MOEX,S4_Supertrend,daily,F,daily,0.668,0.6359,4
MOEX,S4_Supertrend,daily,G,daily,1.0319,0.773,4
MOEX,S4_Supertrend,hourly,A,v1_sqrt9,-0.1446,0.006,6
MOEX,S4_Supertrend,hourly,B,v1_sqrt9,0.2549,-0.1192,4
MOEX,S4_Supertrend,hourly,B,v2_sqrtN,0.2549,-0.1107,4
MOEX,S4_Supertrend,hourly,B,v3_div9,0.1311,-0.4416,4
