sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker,commission
1.5068,7.19,4.77,-2.6,16.4,24,54.2,2020,A,S6_VWAP,daily,TATN,0bps
1.5206,8.14,5.36,-1.86,14.51,8,75.0,2021,A,S6_VWAP,daily,TATN,0bps
1.8444,11.36,6.16,-2.79,11.11,8,75.0,2022,A,S6_VWAP,daily,TATN,0bps
-1.1914,-3.77,3.16,-5.61,8.27,7,28.6,2023,A,S6_VWAP,daily,TATN,0bps
-0.7525,-1.64,2.18,-2.87,14.84,16,50.0,2024,A,S6_VWAP,daily,TATN,0bps
0.9941,4.58,4.61,-2.81,8.23,8,62.5,2025,A,S6_VWAP,daily,TATN,0bps
1.8444,11.36,6.16,-2.79,11.11,8,75.0,2022,B,S6_VWAP,daily,TATN,0bps
-0.8794,-2.95,3.36,-5.51,9.06,7,42.9,2023,B,S6_VWAP,daily,TATN,0bps
-0.7858,-2.11,2.68,-2.55,16.02,17,47.1,2024,B,S6_VWAP,daily,TATN,0bps
1.6305,7.07,4.34,-1.28,5.06,9,66.7,2025,B,S6_VWAP,daily,TATN,0bps
2.2425,9.79,4.37,-1.05,5.56,8,87.5,2022,C,S6_VWAP,daily,TATN,0bps
-1.8648,-5.3,2.84,-5.82,4.72,8,12.5,2023,C,S6_VWAP,daily,TATN,0bps
-0.2236,-0.35,1.58,-1.87,8.2,17,47.1,2024,C,S6_VWAP,daily,TATN,0bps
0.4009,1.29,3.21,-2.74,6.65,7,42.9,2025,C,S6_VWAP,daily,TATN,0bps
1.8729,29.28,15.63,-6.46,11.11,8,75.0,2022,D,S6_VWAP,daily,TATN,0bps
-0.8154,-2.47,3.02,-4.7,8.27,7,28.6,2023,D,S6_VWAP,daily,TATN,0bps
-0.7524,-1.63,2.17,-2.87,14.84,16,50.0,2024,D,S6_VWAP,daily,TATN,0bps
0.9777,4.32,4.42,-2.81,8.23,8,62.5,2025,D,S6_VWAP,daily,TATN,0bps
0.9076,12.73,14.02,-13.37,16.89,91,64.8,2020,A,S5_PivotPoints,hourly,TATN,0bps
-0.447,-3.05,6.83,-7.81,6.62,86,37.2,2021,A,S5_PivotPoints,hourly,TATN,0bps
1.2053,8.18,6.79,-3.59,9.61,86,52.3,2022,A,S5_PivotPoints,hourly,TATN,0bps
0.1395,0.7,5.02,-4.73,7.48,92,44.6,2023,A,S5_PivotPoints,hourly,TATN,0bps
1.9495,11.78,6.04,-2.59,8.78,117,53.0,2024,A,S5_PivotPoints,hourly,TATN,0bps
2.3302,12.97,5.57,-4.38,5.49,105,57.1,2025,A,S5_PivotPoints,hourly,TATN,0bps
1.112,8.34,7.5,-4.41,8.31,77,50.6,2022,B,S5_PivotPoints,hourly,TATN,0bps
0.4356,2.27,5.2,-6.35,8.09,89,49.4,2023,B,S5_PivotPoints,hourly,TATN,0bps
1.7631,10.57,5.99,-2.52,6.56,98,54.1,2024,B,S5_PivotPoints,hourly,TATN,0bps
1.3284,7.0,5.27,-3.71,5.21,96,55.2,2025,B,S5_PivotPoints,hourly,TATN,0bps
0.7126,3.96,5.55,-2.78,4.32,48,43.8,2022,C,S5_PivotPoints,hourly,TATN,0bps
0.3336,1.6,4.79,-4.75,5.56,62,45.2,2023,C,S5_PivotPoints,hourly,TATN,0bps
2.1525,11.39,5.29,-2.27,6.48,83,53.0,2024,C,S5_PivotPoints,hourly,TATN,0bps
2.3635,12.52,5.3,-2.54,4.54,86,58.1,2025,C,S5_PivotPoints,hourly,TATN,0bps
1.4593,9.93,6.81,-3.43,9.61,86,52.3,2022,D,S5_PivotPoints,hourly,TATN,0bps
0.2285,1.11,4.84,-4.42,7.48,92,44.6,2023,D,S5_PivotPoints,hourly,TATN,0bps
1.9422,11.68,6.02,-2.62,8.78,117,53.0,2024,D,S5_PivotPoints,hourly,TATN,0bps
2.4597,12.99,5.28,-3.83,5.49,105,57.1,2025,D,S5_PivotPoints,hourly,TATN,0bps
0.2106,4.36,20.7,-23.04,42.0,238,61.8,2020,A,S6_VWAP,hourly,TATN,0bps
-1.0585,-10.51,9.93,-15.94,44.01,244,58.6,2021,A,S6_VWAP,hourly,TATN,0bps
1.9227,32.28,16.79,-12.15,18.4,235,54.5,2022,A,S6_VWAP,hourly,TATN,0bps
0.8413,7.78,9.25,-6.4,18.46,282,48.2,2023,A,S6_VWAP,hourly,TATN,0bps
0.5528,6.68,12.09,-12.37,18.47,284,51.4,2024,A,S6_VWAP,hourly,TATN,0bps
0.4409,5.59,12.69,-12.74,15.82,322,48.4,2025,A,S6_VWAP,hourly,TATN,0bps
1.8107,24.3,13.42,-7.24,15.47,238,54.6,2022,B,S6_VWAP,hourly,TATN,0bps
0.721,7.24,10.04,-8.78,20.34,276,55.8,2023,B,S6_VWAP,hourly,TATN,0bps
2.2297,30.15,13.52,-6.18,19.51,281,55.9,2024,B,S6_VWAP,hourly,TATN,0bps
1.0884,13.34,12.26,-15.49,15.22,303,50.5,2025,B,S6_VWAP,hourly,TATN,0bps
3.6044,35.33,9.8,-2.25,4.52,63,66.7,2022,C,S6_VWAP,hourly,TATN,0bps
0.8865,5.54,6.24,-3.55,8.05,124,48.4,2023,C,S6_VWAP,hourly,TATN,0bps
1.379,9.06,6.57,-2.82,4.48,74,50.0,2024,C,S6_VWAP,hourly,TATN,0bps
1.2549,8.96,7.14,-3.97,5.46,113,50.4,2025,C,S6_VWAP,hourly,TATN,0bps
2.1284,34.76,16.33,-12.69,18.4,235,54.5,2022,D,S6_VWAP,hourly,TATN,0bps
0.9876,8.99,9.11,-6.39,18.46,282,48.2,2023,D,S6_VWAP,hourly,TATN,0bps
0.9957,11.73,11.78,-10.45,18.47,284,51.4,2024,D,S6_VWAP,hourly,TATN,0bps
0.9957,11.69,11.74,-10.71,15.82,322,48.4,2025,D,S6_VWAP,hourly,TATN,0bps
0.4554,1.49,3.27,-2.18,14.8,8,37.5,2020,A,S6_VWAP,daily,SBER,0bps
0.6596,2.95,4.48,-4.11,20.39,9,55.6,2021,A,S6_VWAP,daily,SBER,0bps
1.7001,11.23,6.6,-2.46,12.39,5,80.0,2022,A,S6_VWAP,daily,SBER,0bps
0.6034,2.45,4.06,-1.33,7.48,6,33.3,2023,A,S6_VWAP,daily,SBER,0bps
-1.4371,-2.67,1.86,-2.86,8.2,10,50.0,2024,A,S6_VWAP,daily,SBER,0bps
-0.1391,-0.66,4.74,-4.98,15.41,12,66.7,2025,A,S6_VWAP,daily,SBER,0bps
1.6492,11.37,6.89,-2.45,10.68,4,100.0,2022,B,S6_VWAP,daily,SBER,0bps
0.761,3.4,4.47,-1.33,11.81,6,50.0,2023,B,S6_VWAP,daily,SBER,0bps
-1.5904,-2.95,1.86,-3.12,8.98,9,44.4,2024,B,S6_VWAP,daily,SBER,0bps
0.8221,2.08,2.53,-1.18,9.43,16,56.2,2025,B,S6_VWAP,daily,SBER,0bps
1.585,6.81,4.3,-0.28,3.85,6,83.3,2022,C,S6_VWAP,daily,SBER,0bps
0.8163,3.18,3.9,-1.33,3.94,3,33.3,2023,C,S6_VWAP,daily,SBER,0bps
-0.0727,-0.05,0.68,-0.55,3.12,6,66.7,2024,C,S6_VWAP,daily,SBER,0bps
0.7336,1.87,2.55,-1.55,8.18,12,66.7,2025,C,S6_VWAP,daily,SBER,0bps
1.774,33.95,19.14,-5.28,12.39,5,80.0,2022,D,S6_VWAP,daily,SBER,0bps
0.6454,2.33,3.6,-1.18,7.48,6,33.3,2023,D,S6_VWAP,daily,SBER,0bps
-1.3585,-2.03,1.49,-2.23,8.2,10,50.0,2024,D,S6_VWAP,daily,SBER,0bps
-0.0511,-0.25,4.95,-4.89,15.41,12,66.7,2025,D,S6_VWAP,daily,SBER,0bps
1.7032,19.13,11.23,-5.38,9.2,71,45.1,2020,A,S5_PivotPoints,hourly,SBER,0bps
0.9809,7.3,7.44,-5.77,6.62,68,39.7,2021,A,S5_PivotPoints,hourly,SBER,0bps
2.219,10.75,4.85,-1.44,0.67,10,90.0,2022,A,S5_PivotPoints,hourly,SBER,0bps
1.6843,7.47,4.43,-2.42,6.04,53,45.3,2023,A,S5_PivotPoints,hourly,SBER,0bps
0.1072,0.38,3.53,-2.97,5.61,56,37.5,2024,A,S5_PivotPoints,hourly,SBER,0bps
1.1369,3.47,3.06,-2.43,6.41,87,51.7,2025,A,S5_PivotPoints,hourly,SBER,0bps
1.9042,11.51,6.05,-2.26,0.77,10,80.0,2022,B,S5_PivotPoints,hourly,SBER,0bps
2.0512,8.87,4.32,-2.77,5.56,57,47.4,2023,B,S5_PivotPoints,hourly,SBER,0bps
0.3718,1.59,4.27,-3.47,6.78,52,48.1,2024,B,S5_PivotPoints,hourly,SBER,0bps
1.5854,5.31,3.35,-2.36,7.25,84,50.0,2025,B,S5_PivotPoints,hourly,SBER,0bps
1.519,6.25,4.11,-2.38,4.29,39,46.2,2023,C,S5_PivotPoints,hourly,SBER,0bps
-0.2416,-0.81,3.35,-3.78,4.78,51,37.3,2024,C,S5_PivotPoints,hourly,SBER,0bps
1.5802,3.62,2.29,-1.55,4.27,62,50.0,2025,C,S5_PivotPoints,hourly,SBER,0bps
2.3009,10.25,4.45,-1.29,0.67,10,90.0,2022,D,S5_PivotPoints,hourly,SBER,0bps
1.7575,7.74,4.4,-2.49,6.04,53,45.3,2023,D,S5_PivotPoints,hourly,SBER,0bps
0.0717,0.25,3.48,-3.01,5.61,56,37.5,2024,D,S5_PivotPoints,hourly,SBER,0bps
1.3724,3.77,2.75,-1.75,6.41,87,51.7,2025,D,S5_PivotPoints,hourly,SBER,0bps
-0.853,-9.25,10.85,-16.95,19.73,161,44.1,2020,A,S6_VWAP,hourly,SBER,0bps
0.6469,2.63,4.06,-3.01,5.75,58,56.9,2021,A,S6_VWAP,hourly,SBER,0bps
0.6013,3.68,6.12,-2.44,4.81,41,53.7,2022,A,S6_VWAP,hourly,SBER,0bps
0.9726,8.9,9.15,-4.96,10.32,101,61.4,2023,A,S6_VWAP,hourly,SBER,0bps
-0.6001,-1.84,3.07,-3.5,4.39,50,60.0,2024,A,S6_VWAP,hourly,SBER,0bps
1.168,4.03,3.45,-1.96,4.41,61,57.4,2025,A,S6_VWAP,hourly,SBER,0bps
0.9041,5.33,5.89,-3.82,4.47,40,62.5,2022,B,S6_VWAP,hourly,SBER,0bps
1.4034,12.3,8.76,-3.09,7.26,103,59.2,2023,B,S6_VWAP,hourly,SBER,0bps
-0.197,-0.58,2.96,-3.39,3.22,47,55.3,2024,B,S6_VWAP,hourly,SBER,0bps
0.9924,3.04,3.07,-2.54,3.19,64,56.2,2025,B,S6_VWAP,hourly,SBER,0bps
0.6525,3.99,6.12,-2.44,4.76,40,55.0,2022,C,S6_VWAP,hourly,SBER,0bps
1.3305,11.71,8.8,-3.79,7.87,80,63.7,2023,C,S6_VWAP,hourly,SBER,0bps
-1.772,-4.32,2.44,-4.82,3.0,40,55.0,2024,C,S6_VWAP,hourly,SBER,0bps
1.8802,5.94,3.16,-1.7,2.73,42,66.7,2025,C,S6_VWAP,hourly,SBER,0bps
0.7941,6.26,7.89,-2.94,4.81,41,53.7,2022,D,S6_VWAP,hourly,SBER,0bps
1.0217,10.16,9.94,-5.3,10.32,101,62.4,2023,D,S6_VWAP,hourly,SBER,0bps
-0.6497,-1.9,2.93,-3.65,4.39,50,60.0,2024,D,S6_VWAP,hourly,SBER,0bps
1.2721,4.88,3.83,-2.58,4.41,61,57.4,2025,D,S6_VWAP,hourly,SBER,0bps
0.1757,1.32,7.51,-7.94,8.8,11,63.6,2020,A,S6_VWAP,daily,VTBR,0bps
1.2328,8.92,7.24,-6.22,28.63,29,62.1,2021,A,S6_VWAP,daily,VTBR,0bps
1.4415,10.97,7.61,-2.76,7.69,6,83.3,2022,A,S6_VWAP,daily,VTBR,0bps
0.7756,4.88,6.3,-4.24,14.96,10,50.0,2023,A,S6_VWAP,daily,VTBR,0bps
1.2985,10.39,8.0,-3.04,4.37,5,60.0,2024,A,S6_VWAP,daily,VTBR,0bps
0.1537,1.55,10.11,-9.06,16.98,16,68.8,2025,A,S6_VWAP,daily,VTBR,0bps
1.4758,7.64,5.18,-1.04,5.13,6,83.3,2022,B,S6_VWAP,daily,VTBR,0bps
0.9369,5.96,6.37,-4.17,7.87,11,54.5,2023,B,S6_VWAP,daily,VTBR,0bps
1.6434,12.28,7.47,-1.3,3.17,5,80.0,2024,B,S6_VWAP,daily,VTBR,0bps
0.2133,1.46,6.85,-8.27,12.89,21,61.9,2025,B,S6_VWAP,daily,VTBR,0bps
1.6762,12.14,7.24,-1.06,3.85,4,100.0,2022,C,S6_VWAP,daily,VTBR,0bps
1.8035,7.72,4.28,-0.27,5.51,8,100.0,2023,C,S6_VWAP,daily,VTBR,0bps
1.5065,10.62,7.05,-0.28,2.38,5,80.0,2024,C,S6_VWAP,daily,VTBR,0bps
-1.096,-7.39,6.74,-12.35,11.32,17,64.7,2025,C,S6_VWAP,daily,VTBR,0bps
1.4224,14.81,10.41,-3.39,7.69,6,83.3,2022,D,S6_VWAP,daily,VTBR,0bps
1.0166,7.23,7.12,-3.92,14.96,10,50.0,2023,D,S6_VWAP,daily,VTBR,0bps
1.3342,12.58,9.43,-3.22,4.37,5,60.0,2024,D,S6_VWAP,daily,VTBR,0bps
1.0761,7.89,7.33,-5.28,16.98,16,68.8,2025,D,S6_VWAP,daily,VTBR,0bps
2.1582,15.54,7.2,-5.74,10.27,39,59.0,2020,A,S5_PivotPoints,hourly,VTBR,0bps
-1.9086,-12.01,6.29,-13.16,8.15,39,25.6,2021,A,S5_PivotPoints,hourly,VTBR,0bps
0.3933,2.9,7.39,-7.57,5.24,44,45.5,2022,A,S5_PivotPoints,hourly,VTBR,0bps
1.5421,10.03,6.51,-2.99,6.74,95,50.5,2023,A,S5_PivotPoints,hourly,VTBR,0bps
-0.6421,-3.71,5.78,-6.35,6.09,77,44.2,2024,A,S5_PivotPoints,hourly,VTBR,0bps
2.0338,14.87,7.31,-2.89,4.09,66,56.1,2025,A,S5_PivotPoints,hourly,VTBR,0bps
0.4764,3.49,7.34,-6.58,4.08,49,46.9,2022,B,S5_PivotPoints,hourly,VTBR,0bps
0.2966,2.95,9.96,-11.36,13.74,67,61.2,2023,B,S5_PivotPoints,hourly,VTBR,0bps
-0.1108,-0.82,7.42,-5.08,11.48,57,61.4,2024,B,S5_PivotPoints,hourly,VTBR,0bps
1.0909,12.28,11.25,-10.46,8.19,53,58.5,2025,B,S5_PivotPoints,hourly,VTBR,0bps
0.6185,4.21,6.8,-5.81,4.42,36,41.7,2022,C,S5_PivotPoints,hourly,VTBR,0bps
1.1158,7.07,6.33,-2.99,5.6,83,49.4,2023,C,S5_PivotPoints,hourly,VTBR,0bps
-0.0104,-0.04,3.84,-4.18,5.34,66,43.9,2024,C,S5_PivotPoints,hourly,VTBR,0bps
1.9645,11.96,6.09,-2.34,3.43,54,55.6,2025,C,S5_PivotPoints,hourly,VTBR,0bps
0.6198,12.39,19.99,-17.83,5.24,44,45.5,2022,D,S5_PivotPoints,hourly,VTBR,0bps
1.6588,9.8,5.91,-2.66,6.74,95,50.5,2023,D,S5_PivotPoints,hourly,VTBR,0bps
-0.4015,-1.9,4.73,-5.58,6.09,77,44.2,2024,D,S5_PivotPoints,hourly,VTBR,0bps
2.1326,14.07,6.6,-2.02,4.09,66,56.1,2025,D,S5_PivotPoints,hourly,VTBR,0bps
-0.1284,-1.01,7.88,-9.6,40.27,267,53.2,2020,A,S6_VWAP,hourly,VTBR,0bps
0.2601,1.98,7.62,-7.72,35.16,315,56.8,2021,A,S6_VWAP,hourly,VTBR,0bps
1.8916,13.46,7.11,-5.05,19.7,209,54.1,2022,A,S6_VWAP,hourly,VTBR,0bps
-1.2433,-7.14,5.74,-8.99,17.76,214,57.0,2023,A,S6_VWAP,hourly,VTBR,0bps
-0.0208,-0.15,7.14,-10.58,22.74,242,55.0,2024,A,S6_VWAP,hourly,VTBR,0bps
0.7192,8.81,12.25,-6.48,16.41,224,49.1,2025,A,S6_VWAP,hourly,VTBR,0bps
2.2481,14.77,6.57,-4.69,12.93,226,61.1,2022,B,S6_VWAP,hourly,VTBR,0bps
0.3659,1.94,5.31,-3.25,12.99,230,60.0,2023,B,S6_VWAP,hourly,VTBR,0bps
0.7533,5.72,7.59,-6.97,13.42,237,54.9,2024,B,S6_VWAP,hourly,VTBR,0bps
1.0115,16.45,16.26,-7.9,28.27,215,59.1,2025,B,S6_VWAP,hourly,VTBR,0bps
2.5521,7.32,2.87,-1.48,5.91,66,62.1,2022,C,S6_VWAP,hourly,VTBR,0bps
2.1645,4.17,1.93,-0.88,4.02,59,62.7,2023,C,S6_VWAP,hourly,VTBR,0bps
2.3105,9.5,4.11,-2.1,6.49,78,59.0,2024,C,S6_VWAP,hourly,VTBR,0bps
0.8634,2.93,3.39,-2.44,7.28,101,51.5,2025,C,S6_VWAP,hourly,VTBR,0bps
2.0324,16.03,7.89,-6.11,19.7,209,54.1,2022,D,S6_VWAP,hourly,VTBR,0bps
-0.6293,-3.3,5.25,-5.29,17.76,214,57.0,2023,D,S6_VWAP,hourly,VTBR,0bps
0.3074,2.06,6.7,-9.14,22.74,242,55.8,2024,D,S6_VWAP,hourly,VTBR,0bps
0.9429,12.59,13.35,-6.81,16.41,224,49.1,2025,D,S6_VWAP,hourly,VTBR,0bps
1.5837,12.37,7.81,-3.67,14.8,5,60.0,2020,A,S1_MeanRev,daily,LSRG,5bps
0.2004,1.97,9.84,-9.64,32.16,12,50.0,2021,A,S1_MeanRev,daily,LSRG,5bps
0.614,3.84,6.26,-3.3,9.05,5,40.0,2022,A,S1_MeanRev,daily,LSRG,5bps
0.9385,8.1,8.63,-3.61,7.48,4,50.0,2023,A,S1_MeanRev,daily,LSRG,5bps
0.9029,22.05,24.42,-12.56,26.95,9,55.6,2024,A,S1_MeanRev,daily,LSRG,5bps
1.9399,24.67,12.72,-3.61,32.26,11,81.8,2025,A,S1_MeanRev,daily,LSRG,5bps
1.2784,8.66,6.78,-2.51,6.9,5,40.0,2022,B,S1_MeanRev,daily,LSRG,5bps
1.7744,13.59,7.66,-0.27,3.15,4,100.0,2023,B,S1_MeanRev,daily,LSRG,5bps
1.3232,7.83,5.92,-1.54,3.52,9,77.8,2024,B,S1_MeanRev,daily,LSRG,5bps
0.2324,1.58,6.82,-8.98,6.77,13,53.8,2025,B,S1_MeanRev,daily,LSRG,5bps
1.1071,6.75,6.1,-1.87,4.31,5,40.0,2022,C,S1_MeanRev,daily,LSRG,5bps
1.6391,3.8,2.32,-0.41,1.97,4,100.0,2023,C,S1_MeanRev,daily,LSRG,5bps
0.8691,13.25,15.25,-10.8,12.5,13,46.2,2024,C,S1_MeanRev,daily,LSRG,5bps
2.0044,14.36,7.16,-2.6,15.16,17,70.6,2025,C,S1_MeanRev,daily,LSRG,5bps
0.6348,4.97,7.82,-4.09,9.05,5,40.0,2022,D,S1_MeanRev,daily,LSRG,5bps
0.9597,8.25,8.6,-3.42,7.48,4,50.0,2023,D,S1_MeanRev,daily,LSRG,5bps
0.931,45.32,48.67,-25.11,26.95,9,55.6,2024,D,S1_MeanRev,daily,LSRG,5bps
2.0203,50.51,25.0,-7.17,32.26,11,81.8,2025,D,S1_MeanRev,daily,LSRG,5bps
0.0629,0.53,8.43,-6.62,14.0,8,37.5,2020,A,S2_Bollinger,daily,LSRG,5bps
0.1276,1.2,9.4,-9.64,24.71,9,55.6,2021,A,S2_Bollinger,daily,LSRG,5bps
0.7635,4.96,6.49,-3.31,8.19,4,50.0,2022,A,S2_Bollinger,daily,LSRG,5bps
0.5054,4.75,9.4,-4.31,12.2,4,50.0,2023,A,S2_Bollinger,daily,LSRG,5bps
0.9183,22.68,24.7,-12.56,28.91,9,55.6,2024,A,S2_Bollinger,daily,LSRG,5bps
1.2075,13.04,10.8,-3.62,22.9,9,77.8,2025,A,S2_Bollinger,daily,LSRG,5bps
1.399,9.78,6.99,-2.05,6.03,4,50.0,2022,B,S2_Bollinger,daily,LSRG,5bps
1.7744,13.59,7.66,-0.27,3.15,4,100.0,2023,B,S2_Bollinger,daily,LSRG,5bps
1.3232,7.83,5.92,-1.54,3.52,9,77.8,2024,B,S2_Bollinger,daily,LSRG,5bps
0.5861,3.59,6.13,-6.31,4.19,9,55.6,2025,B,S2_Bollinger,daily,LSRG,5bps
1.1595,7.36,6.34,-1.88,4.31,5,40.0,2022,C,S2_Bollinger,daily,LSRG,5bps
0.7816,3.13,4.01,-2.89,3.94,6,83.3,2023,C,S2_Bollinger,daily,LSRG,5bps
0.672,10.34,15.38,-12.42,13.67,13,53.8,2024,C,S2_Bollinger,daily,LSRG,5bps
0.6923,4.27,6.16,-2.48,8.39,11,54.5,2025,C,S2_Bollinger,daily,LSRG,5bps
0.7607,6.17,8.12,-4.1,8.19,4,50.0,2022,D,S2_Bollinger,daily,LSRG,5bps
0.5984,16.23,27.12,-11.03,12.2,4,50.0,2023,D,S2_Bollinger,daily,LSRG,5bps
0.9465,46.6,49.23,-25.11,28.91,9,55.6,2024,D,S2_Bollinger,daily,LSRG,5bps
1.2943,27.31,21.1,-5.76,22.9,9,77.8,2025,D,S2_Bollinger,daily,LSRG,5bps
2.4209,46.11,19.04,-4.08,12.8,6,83.3,2020,A,S3_Donchian,daily,LSRG,5bps
1.2481,13.03,10.44,-7.17,19.61,5,80.0,2021,A,S3_Donchian,daily,LSRG,5bps
-0.0127,-0.19,15.01,-12.23,5.17,3,66.7,2022,A,S3_Donchian,daily,LSRG,5bps
1.6639,18.05,10.85,-7.99,11.81,1,100.0,2023,A,S3_Donchian,daily,LSRG,5bps
1.1068,23.05,20.83,-23.41,40.62,12,50.0,2024,A,S3_Donchian,daily,LSRG,5bps
-0.8684,-7.56,8.7,-8.54,10.65,6,33.3,2025,A,S3_Donchian,daily,LSRG,5bps
-0.4152,-5.73,13.79,-12.23,1.29,3,66.7,2022,B,S3_Donchian,daily,LSRG,5bps
-1.0613,-5.25,4.94,-6.48,1.97,4,50.0,2023,B,S3_Donchian,daily,LSRG,5bps
1.9768,35.13,17.77,-6.01,20.31,12,58.3,2024,B,S3_Donchian,daily,LSRG,5bps
-0.3775,-2.33,6.16,-7.03,4.19,5,40.0,2025,B,S3_Donchian,daily,LSRG,5bps
-0.0127,-0.19,15.01,-12.23,5.17,3,66.7,2022,C,S3_Donchian,daily,LSRG,5bps
2.5127,13.51,5.38,-1.01,5.12,6,100.0,2023,C,S3_Donchian,daily,LSRG,5bps
0.7669,15.1,19.69,-24.62,25.78,21,42.9,2024,C,S3_Donchian,daily,LSRG,5bps
-0.1831,-1.02,5.59,-6.02,4.84,9,66.7,2025,C,S3_Donchian,daily,LSRG,5bps
0.8332,11.01,13.22,-6.32,5.17,3,66.7,2022,D,S3_Donchian,daily,LSRG,5bps
1.6637,36.1,21.7,-15.98,11.81,1,100.0,2023,D,S3_Donchian,daily,LSRG,5bps
1.525,82.45,54.07,-46.09,40.62,12,50.0,2024,D,S3_Donchian,daily,LSRG,5bps
-1.0058,-24.49,24.35,-25.38,10.65,6,33.3,2025,D,S3_Donchian,daily,LSRG,5bps
1.4175,34.14,24.08,-13.99,10.4,2,50.0,2020,A,S4_Supertrend,daily,LSRG,5bps
0.7825,6.44,8.23,-7.64,27.45,5,60.0,2021,A,S4_Supertrend,daily,LSRG,5bps
0.9553,8.4,8.8,-2.74,17.24,5,60.0,2022,A,S4_Supertrend,daily,LSRG,5bps
0.5083,5.49,10.8,-7.21,25.59,3,33.3,2023,A,S4_Supertrend,daily,LSRG,5bps
1.0487,18.86,17.99,-14.58,40.62,6,50.0,2024,A,S4_Supertrend,daily,LSRG,5bps
-0.4381,-4.37,9.98,-13.41,18.06,5,20.0,2025,A,S4_Supertrend,daily,LSRG,5bps
0.9683,7.55,7.8,-2.14,4.31,5,60.0,2022,B,S4_Supertrend,daily,LSRG,5bps
0.3153,2.86,9.08,-3.83,3.94,5,40.0,2023,B,S4_Supertrend,daily,LSRG,5bps
0.9044,9.03,9.99,-9.18,13.67,7,28.6,2024,B,S4_Supertrend,daily,LSRG,5bps
0.0786,0.28,3.54,-2.99,2.26,4,50.0,2025,B,S4_Supertrend,daily,LSRG,5bps
1.1574,9.53,8.23,-2.56,9.48,4,75.0,2022,C,S4_Supertrend,daily,LSRG,5bps
1.2348,8.9,7.21,-3.03,9.84,8,62.5,2023,C,S4_Supertrend,daily,LSRG,5bps
0.3996,5.11,12.8,-13.39,19.92,18,33.3,2024,C,S4_Supertrend,daily,LSRG,5bps
-1.0104,-6.81,6.74,-11.68,6.77,6,16.7,2025,C,S4_Supertrend,daily,LSRG,5bps
1.0235,26.46,25.85,-7.56,17.24,5,60.0,2022,D,S4_Supertrend,daily,LSRG,5bps
0.5624,17.96,31.94,-21.63,25.59,3,33.3,2023,D,S4_Supertrend,daily,LSRG,5bps
1.4498,25.65,17.69,-12.81,40.62,6,66.7,2024,D,S4_Supertrend,daily,LSRG,5bps
-0.141,-1.5,10.66,-11.14,18.06,5,40.0,2025,D,S4_Supertrend,daily,LSRG,5bps
-0.7656,-1.66,2.16,-2.46,2.22,7,57.1,2020,A,S1_MeanRev,hourly,LSRG,5bps
1.862,12.52,6.72,-3.45,6.8,30,63.3,2021,A,S1_MeanRev,hourly,LSRG,5bps
0.3864,3.26,8.43,-4.06,6.22,36,50.0,2022,A,S1_MeanRev,hourly,LSRG,5bps
0.7806,5.46,6.99,-3.89,7.31,36,55.6,2023,A,S1_MeanRev,hourly,LSRG,5bps
-0.1539,-0.99,6.45,-4.82,4.78,31,38.7,2024,A,S1_MeanRev,hourly,LSRG,5bps
-0.7443,-3.34,4.49,-6.3,3.69,27,44.4,2025,A,S1_MeanRev,hourly,LSRG,5bps
1.1231,10.11,9.0,-4.06,6.56,36,50.0,2022,B,S1_MeanRev,hourly,LSRG,5bps
1.0848,8.47,7.81,-3.24,8.97,35,68.6,2023,B,S1_MeanRev,hourly,LSRG,5bps
-1.1984,-7.36,6.15,-10.69,5.74,32,50.0,2024,B,S1_MeanRev,hourly,LSRG,5bps
-0.8136,-3.86,4.74,-6.47,5.67,27,51.9,2025,B,S1_MeanRev,hourly,LSRG,5bps
-0.0139,-0.08,6.04,-5.14,4.05,21,52.4,2022,C,S1_MeanRev,hourly,LSRG,5bps
1.2924,7.72,5.98,-2.95,6.56,33,60.6,2023,C,S1_MeanRev,hourly,LSRG,5bps
-0.1539,-0.99,6.45,-4.82,4.78,31,38.7,2024,C,S1_MeanRev,hourly,LSRG,5bps
0.426,1.57,3.69,-2.84,3.23,23,52.2,2025,C,S1_MeanRev,hourly,LSRG,5bps
0.6102,4.99,8.18,-3.92,6.22,36,50.0,2022,D,S1_MeanRev,hourly,LSRG,5bps
0.8643,5.82,6.74,-3.2,7.31,36,61.1,2023,D,S1_MeanRev,hourly,LSRG,5bps
-0.199,-1.15,5.8,-4.46,4.78,31,38.7,2024,D,S1_MeanRev,hourly,LSRG,5bps
-0.3241,-1.46,4.5,-4.95,3.69,27,44.4,2025,D,S1_MeanRev,hourly,LSRG,5bps
-1.6443,-2.75,1.67,-3.82,1.87,7,42.9,2020,A,S2_Bollinger,hourly,LSRG,5bps
2.0408,12.63,6.19,-2.29,4.79,24,79.2,2021,A,S2_Bollinger,hourly,LSRG,5bps
0.1772,1.44,8.11,-3.71,5.69,36,50.0,2022,A,S2_Bollinger,hourly,LSRG,5bps
0.6127,4.37,7.12,-3.89,7.66,36,52.8,2023,A,S2_Bollinger,hourly,LSRG,5bps
-0.1539,-0.99,6.45,-4.82,4.78,31,38.7,2024,A,S2_Bollinger,hourly,LSRG,5bps
-0.6558,-3.0,4.57,-5.87,3.69,27,44.4,2025,A,S2_Bollinger,hourly,LSRG,5bps
