sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,trades_per_yr,win_rate_pct,year,approach,strategy,timeframe,ticker
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,hourly,IRAO
0.7802,14.88,19.07,-15.26,17.33,19,19.2,31.6,2020,A,S3_Donchian,hourly,IRAO
-1.3594,-18.7,13.76,-21.52,30.28,20,19.8,25.0,2021,A,S3_Donchian,hourly,IRAO
0.6109,55.27,90.47,-61.67,26.96,17,18.5,47.1,2022,A,S3_Donchian,hourly,IRAO
-1.1292,-15.01,13.3,-28.49,30.1,25,24.8,24.0,2023,A,S3_Donchian,hourly,IRAO
-1.9346,-25.14,12.99,-26.13,23.25,22,21.7,18.2,2024,A,S3_Donchian,hourly,IRAO
0.1127,1.33,11.76,-11.02,30.72,20,16.0,50.0,2025,A,S3_Donchian,hourly,IRAO
1.4022,23.2,16.55,-10.06,8.36,22,24.0,40.9,2022,B,S3_Donchian,hourly,IRAO
-1.7119,-18.68,10.91,-24.17,13.87,30,29.8,33.3,2023,B,S3_Donchian,hourly,IRAO
-1.7466,-14.51,8.3,-16.2,7.43,25,24.6,20.0,2024,B,S3_Donchian,hourly,IRAO
-0.8147,-0.34,0.42,-0.43,0.07,1,0.8,0.0,2025,B,S3_Donchian,hourly,IRAO
0.6662,50.12,75.24,-37.2,6.39,27,29.4,55.6,2022,C,S3_Donchian,hourly,IRAO
-1.6765,-16.99,10.13,-17.3,12.12,17,16.9,17.6,2023,C,S3_Donchian,hourly,IRAO
0.4064,0.82,2.01,-1.05,0.39,1,1.0,100.0,2024,C,S3_Donchian,hourly,IRAO
-0.7449,-3.66,4.91,-7.41,4.44,7,5.6,28.6,2025,C,S3_Donchian,hourly,IRAO
1.352,49.44,36.57,-14.25,26.19,17,18.5,47.1,2022,D,S3_Donchian,hourly,IRAO
-0.9988,-13.18,13.2,-26.64,28.92,24,23.8,25.0,2023,D,S3_Donchian,hourly,IRAO
-1.9346,-25.14,12.99,-26.13,23.25,22,21.7,18.2,2024,D,S3_Donchian,hourly,IRAO
0.1127,1.33,11.76,-11.02,30.72,20,16.0,50.0,2025,D,S3_Donchian,hourly,IRAO
0.077,1.58,20.51,-21.64,20.09,15,15.1,33.3,2020,A,S4_Supertrend,hourly,IRAO
-0.8932,-6.1,6.83,-13.05,10.94,11,10.9,36.4,2021,A,S4_Supertrend,hourly,IRAO
0.4909,46.08,93.87,-64.92,23.59,13,14.2,38.5,2022,A,S4_Supertrend,hourly,IRAO
-0.9455,-11.37,12.03,-16.92,24.63,14,13.9,35.7,2023,A,S4_Supertrend,hourly,IRAO
-2.337,-13.7,5.86,-14.33,5.65,11,10.8,9.1,2024,A,S4_Supertrend,hourly,IRAO
0.0724,0.84,11.65,-10.4,19.2,14,11.2,42.9,2025,A,S4_Supertrend,hourly,IRAO
0.5839,8.82,15.11,-10.39,7.06,16,17.4,25.0,2022,B,S4_Supertrend,hourly,IRAO
-2.2234,-12.1,5.44,-14.47,7.66,13,12.9,23.1,2023,B,S4_Supertrend,hourly,IRAO
-1.7493,-9.58,5.48,-10.16,4.87,10,9.9,20.0,2024,B,S4_Supertrend,hourly,IRAO
-0.685,-4.58,6.68,-7.98,7.04,14,11.2,35.7,2025,B,S4_Supertrend,hourly,IRAO
0.5092,47.79,93.86,-64.92,23.4,12,13.1,41.7,2022,C,S4_Supertrend,hourly,IRAO
-0.9036,-10.09,11.16,-14.68,16.97,11,10.9,27.3,2023,C,S4_Supertrend,hourly,IRAO
-0.9959,-4.67,4.69,-6.38,3.74,6,5.9,16.7,2024,C,S4_Supertrend,hourly,IRAO
0.0682,0.74,10.81,-10.4,12.26,11,8.8,54.5,2025,C,S4_Supertrend,hourly,IRAO
1.3265,30.25,22.8,-15.05,21.38,13,14.2,46.2,2022,D,S4_Supertrend,hourly,IRAO
-0.7807,-4.72,6.05,-7.48,9.49,11,10.9,36.4,2023,D,S4_Supertrend,hourly,IRAO
-2.337,-13.7,5.86,-14.33,5.65,11,10.8,9.1,2024,D,S4_Supertrend,hourly,IRAO
0.0724,0.84,11.65,-10.4,19.2,14,11.2,42.9,2025,D,S4_Supertrend,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,hourly,IRAO
-3.0017,-4.37,1.46,-4.43,0.57,5,4.9,0.0,2021,A,S5_PivotPoints,hourly,IRAO
-2.1667,-2.25,1.04,-2.07,0.14,2,2.2,0.0,2022,A,S5_PivotPoints,hourly,IRAO
-1.2451,-1.2,0.96,-1.31,0.35,2,2.0,0.0,2023,A,S5_PivotPoints,hourly,IRAO
-0.6787,-0.25,0.36,-0.35,0.04,1,1.0,0.0,2024,A,S5_PivotPoints,hourly,IRAO
-0.5359,-1.38,2.57,-2.64,0.85,8,6.4,25.0,2025,A,S5_PivotPoints,hourly,IRAO
-1.4702,-0.7,0.47,-0.64,0.05,1,1.1,0.0,2022,B,S5_PivotPoints,hourly,IRAO
-1.4071,-0.73,0.52,-0.74,0.04,1,1.0,0.0,2023,B,S5_PivotPoints,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,hourly,IRAO
-1.8508,-2.55,1.38,-3.19,0.14,4,3.2,0.0,2025,B,S5_PivotPoints,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,IRAO
-2.2161,-7.23,3.26,-8.57,1.64,15,15.1,20.0,2020,A,S6_VWAP,hourly,IRAO
-3.7454,-6.18,1.65,-6.25,1.18,8,7.9,12.5,2021,A,S6_VWAP,hourly,IRAO
-1.644,-3.09,1.88,-2.92,0.43,3,3.3,0.0,2022,A,S6_VWAP,hourly,IRAO
-2.9349,-8.68,2.96,-9.62,2.23,11,10.9,9.1,2023,A,S6_VWAP,hourly,IRAO
-2.9552,-7.23,2.45,-7.57,1.35,12,11.8,8.3,2024,A,S6_VWAP,hourly,IRAO
-1.7882,-5.38,3.01,-7.38,1.8,14,11.2,21.4,2025,A,S6_VWAP,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S6_VWAP,hourly,IRAO
-0.7848,-1.27,1.62,-2.15,0.61,3,3.0,33.3,2023,B,S6_VWAP,hourly,IRAO
-2.1154,-1.56,0.74,-1.58,0.39,3,3.0,0.0,2024,B,S6_VWAP,hourly,IRAO
-2.3861,-3.72,1.56,-4.66,0.21,5,4.0,0.0,2025,B,S6_VWAP,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,IRAO
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,IRAO
0.2472,0.51,2.07,-0.9,0.8,1,1.0,100.0,2020,A,S1_MeanRev,daily,HYDR
0.8676,1.49,1.72,-0.69,1.57,1,1.0,100.0,2021,A,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S1_MeanRev,daily,HYDR
0.8068,2.35,2.91,-1.77,4.69,1,1.0,100.0,2024,A,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,daily,HYDR
-0.3843,-0.41,1.07,-1.12,0.78,1,1.0,0.0,2024,B,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,daily,HYDR
0.8068,2.35,2.91,-1.77,4.69,1,1.0,100.0,2024,D,S1_MeanRev,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,daily,HYDR
0.2032,1.17,5.77,-5.21,3.2,1,1.0,100.0,2020,A,S2_Bollinger,daily,HYDR
0.4834,0.75,1.55,-0.69,1.18,1,1.0,100.0,2021,A,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,daily,HYDR
0.8548,5.91,6.91,-4.01,9.06,2,2.0,100.0,2023,A,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,daily,HYDR
0.8548,5.91,6.91,-4.01,9.06,2,2.0,100.0,2023,B,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,daily,HYDR
1.1065,3.88,3.51,-1.04,2.36,1,1.0,100.0,2023,D,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,daily,HYDR
0.0919,2.6,28.34,-29.72,21.6,5,5.0,40.0,2020,A,S3_Donchian,daily,HYDR
-0.9411,-8.51,9.04,-10.48,21.96,3,3.0,33.3,2021,A,S3_Donchian,daily,HYDR
-1.0326,-18.37,17.79,-23.47,21.79,3,3.2,0.0,2022,A,S3_Donchian,daily,HYDR
-0.2674,-3.73,13.95,-16.98,29.13,4,4.0,25.0,2023,A,S3_Donchian,daily,HYDR
0.9187,23.25,25.3,-12.64,62.5,2,2.0,50.0,2024,A,S3_Donchian,daily,HYDR
-0.6514,-12.51,19.2,-29.55,50.94,7,5.5,28.6,2025,A,S3_Donchian,daily,HYDR
1.0857,21.16,19.49,-3.84,2.56,3,3.2,66.7,2022,B,S3_Donchian,daily,HYDR
1.5105,8.78,5.81,-1.09,2.36,4,4.0,100.0,2023,B,S3_Donchian,daily,HYDR
1.6003,8.11,5.07,-0.4,1.56,3,3.0,100.0,2024,B,S3_Donchian,daily,HYDR
-0.8732,-6.47,7.4,-12.16,10.06,7,5.5,42.9,2025,B,S3_Donchian,daily,HYDR
-1.407,-8.05,5.72,-11.09,3.42,4,4.3,50.0,2022,C,S3_Donchian,daily,HYDR
0.122,1.55,12.67,-10.07,22.44,11,10.9,36.4,2023,C,S3_Donchian,daily,HYDR
0.7449,11.75,15.77,-15.0,30.47,28,27.6,46.4,2024,C,S3_Donchian,daily,HYDR
-1.1307,-11.32,10.01,-17.25,8.18,15,11.9,40.0,2025,C,S3_Donchian,daily,HYDR
0.9537,8.08,8.47,-2.42,3.85,2,2.2,100.0,2022,D,S3_Donchian,daily,HYDR
1.6663,9.06,5.44,-0.4,1.57,2,2.0,100.0,2023,D,S3_Donchian,daily,HYDR
1.0552,22.91,21.71,-12.64,54.69,2,2.0,50.0,2024,D,S3_Donchian,daily,HYDR
-0.3498,-4.47,12.78,-18.49,29.56,12,9.5,25.0,2025,D,S3_Donchian,daily,HYDR
-1.3885,-6.7,4.82,-8.16,1.6,1,1.0,0.0,2020,A,S4_Supertrend,daily,HYDR
0.4569,4.05,8.87,-5.18,12.94,2,2.0,50.0,2021,A,S4_Supertrend,daily,HYDR
-1.1069,-18.24,16.48,-23.34,36.75,5,5.4,20.0,2022,A,S4_Supertrend,daily,HYDR
1.0609,14.19,13.38,-5.82,29.13,1,1.0,100.0,2023,A,S4_Supertrend,daily,HYDR
0.2421,2.0,8.26,-5.12,10.16,2,2.0,50.0,2024,A,S4_Supertrend,daily,HYDR
-0.3082,-4.41,14.31,-19.33,18.24,2,1.6,0.0,2025,A,S4_Supertrend,daily,HYDR
-0.2834,-3.02,10.65,-10.54,8.55,5,5.4,60.0,2022,B,S4_Supertrend,daily,HYDR
-0.5565,-0.98,1.76,-1.95,1.18,1,1.0,0.0,2023,B,S4_Supertrend,daily,HYDR
0.5982,2.94,4.91,-2.01,6.64,2,2.0,100.0,2024,B,S4_Supertrend,daily,HYDR
-0.2049,-1.18,5.77,-5.36,5.66,2,1.6,50.0,2025,B,S4_Supertrend,daily,HYDR
-0.5448,-3.7,6.79,-9.91,7.69,12,12.9,50.0,2022,C,S4_Supertrend,daily,HYDR
0.5838,7.55,12.93,-6.62,27.17,5,5.0,60.0,2023,C,S4_Supertrend,daily,HYDR
0.4871,2.8,5.74,-2.2,2.34,3,3.0,33.3,2024,C,S4_Supertrend,daily,HYDR
0.7294,2.4,3.29,-1.77,1.26,4,3.2,75.0,2025,C,S4_Supertrend,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S4_Supertrend,daily,HYDR
1.4402,18.17,12.62,-5.63,26.38,1,1.0,100.0,2023,D,S4_Supertrend,daily,HYDR
0.2421,2.0,8.26,-5.12,10.16,2,2.0,50.0,2024,D,S4_Supertrend,daily,HYDR
-0.3082,-4.41,14.31,-19.33,18.24,2,1.6,0.0,2025,D,S4_Supertrend,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,daily,HYDR
1.147,4.6,4.01,-0.4,1.2,1,1.0,100.0,2020,A,S6_VWAP,daily,HYDR
0.8429,3.01,3.57,-2.4,3.14,3,3.0,66.7,2021,A,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S6_VWAP,daily,HYDR
-0.3191,-0.34,1.07,-0.83,1.95,1,1.0,0.0,2024,A,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S6_VWAP,daily,HYDR
-0.3191,-0.34,1.07,-0.83,1.95,1,1.0,0.0,2024,B,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,daily,HYDR
-0.3191,-0.34,1.07,-0.83,1.95,1,1.0,0.0,2024,D,S6_VWAP,daily,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,daily,HYDR
0.497,0.55,1.11,-0.58,0.27,2,2.0,50.0,2020,A,S1_MeanRev,hourly,HYDR
0.3345,0.7,2.09,-0.95,0.78,5,4.9,60.0,2021,A,S1_MeanRev,hourly,HYDR
-2.7236,-3.94,1.45,-3.62,1.11,3,3.3,0.0,2022,A,S1_MeanRev,hourly,HYDR
-0.2809,-0.46,1.63,-1.23,1.4,5,5.0,20.0,2023,A,S1_MeanRev,hourly,HYDR
0.2841,0.75,2.65,-1.74,1.61,4,3.9,50.0,2024,A,S1_MeanRev,hourly,HYDR
-0.6482,-3.32,5.11,-9.3,3.68,13,10.3,46.2,2025,A,S1_MeanRev,hourly,HYDR
-2.7236,-3.94,1.45,-3.62,1.11,3,3.3,0.0,2022,B,S1_MeanRev,hourly,HYDR
-0.1993,-0.37,1.83,-1.21,2.06,5,5.0,20.0,2023,B,S1_MeanRev,hourly,HYDR
0.2841,0.75,2.65,-1.74,1.61,4,3.9,50.0,2024,B,S1_MeanRev,hourly,HYDR
-0.482,-2.5,5.19,-8.28,3.4,13,10.3,46.2,2025,B,S1_MeanRev,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,hourly,HYDR
-0.1899,-0.16,0.85,-0.58,0.22,1,1.0,0.0,2020,A,S2_Bollinger,hourly,HYDR
-0.293,-0.44,1.5,-1.7,0.48,3,3.0,33.3,2021,A,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,hourly,HYDR
-0.6463,-0.24,0.37,-0.35,0.04,1,1.0,0.0,2023,A,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,hourly,HYDR
0.0253,0.01,0.44,-0.35,0.09,1,1.0,100.0,2023,B,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,hourly,HYDR
-0.6463,-0.24,0.37,-0.35,0.04,1,1.0,0.0,2023,D,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,hourly,HYDR
-1.1523,-19.19,16.65,-28.61,22.36,18,18.1,11.1,2020,A,S3_Donchian,hourly,HYDR
-0.8184,-9.41,11.5,-20.94,28.28,19,18.8,21.1,2021,A,S3_Donchian,hourly,HYDR
-0.7769,-30.63,39.42,-40.48,33.16,18,19.6,22.2,2022,A,S3_Donchian,hourly,HYDR
-0.7161,-12.22,17.06,-22.37,36.26,22,21.8,22.7,2023,A,S3_Donchian,hourly,HYDR
0.5073,11.5,22.67,-18.08,46.54,18,17.7,33.3,2024,A,S3_Donchian,hourly,HYDR
-0.2911,-5.44,18.67,-22.29,41.09,21,16.7,23.8,2025,A,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S3_Donchian,hourly,HYDR
-1.3652,-0.93,0.68,-0.94,0.04,1,1.0,0.0,2023,B,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S3_Donchian,hourly,HYDR
-0.4101,-15.88,38.71,-28.43,15.52,11,12.0,27.3,2022,C,S3_Donchian,hourly,HYDR
-0.0979,-1.4,14.25,-17.14,13.74,13,12.9,30.8,2023,C,S3_Donchian,hourly,HYDR
-0.0536,-1.12,20.82,-20.24,27.08,17,16.8,35.3,2024,C,S3_Donchian,hourly,HYDR
-0.1522,-2.16,14.21,-13.59,16.8,13,10.3,30.8,2025,C,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S3_Donchian,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S3_Donchian,hourly,HYDR
1.3842,26.45,19.11,-11.82,17.64,11,11.1,54.5,2020,A,S4_Supertrend,hourly,HYDR
-1.7973,-10.26,5.71,-11.85,11.02,11,10.9,18.2,2021,A,S4_Supertrend,hourly,HYDR
-0.795,-8.06,10.14,-16.87,9.61,17,18.5,29.4,2022,A,S4_Supertrend,hourly,HYDR
-0.1797,-2.35,13.1,-11.29,13.52,20,19.8,25.0,2023,A,S4_Supertrend,hourly,HYDR
-0.6123,-8.24,13.45,-18.85,16.12,21,20.7,23.8,2024,A,S4_Supertrend,hourly,HYDR
-0.9329,-8.64,9.26,-12.97,10.43,21,16.7,28.6,2025,A,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S4_Supertrend,hourly,HYDR
-1.0936,-1.8,1.65,-2.32,0.66,5,5.0,20.0,2023,B,S4_Supertrend,hourly,HYDR
-0.9465,-7.26,7.67,-12.12,6.17,17,16.8,17.6,2024,B,S4_Supertrend,hourly,HYDR
-1.2577,-2.17,1.73,-2.99,0.6,7,5.6,28.6,2025,B,S4_Supertrend,hourly,HYDR
-0.4319,-4.04,9.35,-14.53,4.81,10,10.9,30.0,2022,C,S4_Supertrend,hourly,HYDR
0.0782,1.0,12.84,-10.12,12.03,17,16.9,29.4,2023,C,S4_Supertrend,hourly,HYDR
-0.1779,-2.14,12.03,-16.48,8.69,13,12.8,46.2,2024,C,S4_Supertrend,hourly,HYDR
-0.0104,-0.08,8.13,-9.0,7.42,13,10.3,38.5,2025,C,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S4_Supertrend,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,hourly,HYDR
-1.3906,-1.15,0.82,-1.19,0.17,2,2.0,0.0,2021,A,S5_PivotPoints,hourly,HYDR
0.1811,0.15,0.84,-0.43,0.1,2,2.2,50.0,2022,A,S5_PivotPoints,hourly,HYDR
-1.9584,-1.2,0.61,-1.21,0.13,3,3.0,0.0,2023,A,S5_PivotPoints,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S5_PivotPoints,hourly,HYDR
-1.7468,-4.29,2.46,-5.97,0.56,6,4.8,16.7,2025,A,S5_PivotPoints,hourly,HYDR
0.3411,0.24,0.7,-0.35,0.05,1,1.1,100.0,2022,B,S5_PivotPoints,hourly,HYDR
-1.9584,-1.2,0.61,-1.21,0.13,3,3.0,0.0,2023,B,S5_PivotPoints,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,hourly,HYDR
-0.7863,-1.42,1.81,-2.56,0.18,4,3.2,25.0,2025,B,S5_PivotPoints,hourly,HYDR
0.1811,0.15,0.84,-0.43,0.1,2,2.2,50.0,2022,D,S5_PivotPoints,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,HYDR
-2.9649,-8.62,2.91,-8.8,1.11,8,8.1,12.5,2020,A,S6_VWAP,hourly,HYDR
-3.1425,-9.2,2.93,-10.23,4.1,17,16.8,17.6,2021,A,S6_VWAP,hourly,HYDR
-0.8407,-3.9,4.64,-6.09,1.39,12,13.1,41.7,2022,A,S6_VWAP,hourly,HYDR
-3.7827,-11.05,2.92,-11.27,2.41,15,14.9,6.7,2023,A,S6_VWAP,hourly,HYDR
-1.8296,-5.05,2.76,-5.36,2.04,10,9.9,20.0,2024,A,S6_VWAP,hourly,HYDR
-2.3489,-8.7,3.7,-10.96,2.91,16,12.7,25.0,2025,A,S6_VWAP,hourly,HYDR
-0.6275,-2.8,4.47,-4.98,1.35,12,13.1,41.7,2022,B,S6_VWAP,hourly,HYDR
-3.4986,-10.76,3.08,-11.2,3.11,15,14.9,13.3,2023,B,S6_VWAP,hourly,HYDR
-1.6933,-5.43,3.2,-6.53,2.56,10,9.9,30.0,2024,B,S6_VWAP,hourly,HYDR
0.3641,3.21,8.81,-4.35,4.27,17,13.5,41.2,2025,B,S6_VWAP,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,HYDR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S1_MeanRev,daily,LSRG
-0.8554,-2.28,2.66,-3.41,4.71,2,2.0,50.0,2021,A,S1_MeanRev,daily,LSRG
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,LSRG
